NO_MUNICIPIO_PROVA,UF,QTD_PARTICIPANTES,NU_NOTA_CN_MEDIA,NU_NOTA_CH_MEDIA,NU_NOTA_LC_MEDIA,NU_NOTA_MT_MEDIA,NU_NOTA_REDACAO_MEDIA,MEDIA_GERAL,RENDA_FAMILIAR_SM_MEDIA
BATALHA,AL,1218,452.9942528735632,475.2147783251231,470.5963054187192,465.9234811165846,554.4499178981938,483.8357471264368,1.0989583333333333
BATATAIS,SP,930,509.9298924731183,536.7795698924731,532.1895698924731,564.788817204301,650.8387096774194,558.9053118279569,3.0743639921722115
BATURITÉ,CE,1186,458.535413153457,481.9502529510961,483.8266441821248,477.4134907251265,547.8920741989882,489.9235750421585,1.12
BAURU,SP,4335,528.6355478662053,557.5622837370242,548.3879584775086,590.8494348327566,664.7335640138408,578.0337577854672,3.9941562435923723
BAYEUX,PB,1511,475.0124420913303,508.12256783587026,503.4528788881536,492.0739907346129,593.9510258107214,514.5225810721377,1.4053164556962026
BEBEDOURO,SP,966,518.9826086956522,548.9675983436853,541.6246376811595,587.6827122153209,681.7805383022775,575.807619047619,3.5373406193078325
BEBERIBE,CE,946,462.1136363636364,491.45993657505284,494.35835095137423,494.181712473573,597.3784355179704,507.8984143763214,1.165132336018412
BELA CRUZ,CE,447,476.83378076062644,500.779418344519,498.9456375838926,517.5604026845638,613.2438478747204,521.4726174496644,1.276190476190476
BELA VISTA,MS,237,467.7059071729958,498.831223628692,495.43459915611817,485.9371308016878,554.5147679324895,500.4847257383966,2.0555555555555554
BELFORD ROXO,RJ,2638,475.2632297194844,513.102047005307,507.76671721000764,492.5800985595148,578.4230477634571,513.4270280515542,1.604978354978355
BELO HORIZONTE,MG,40211,536.581564745965,569.7499365845166,556.5497724503246,602.4692969585436,684.708164432618,590.0117470343936,4.047052211092599
BELO JARDIM,PE,1273,487.0058130400629,515.9853888452475,514.8374705420267,531.3062058130402,650.6991358994501,539.9668028279655,1.5062225475841875
BELO ORIENTE,MG,235,483.61063829787236,520.8544680851064,510.0846808510638,533.4489361702127,605.531914893617,530.7061276595743,2.232258064516129
BELÉM,PA,43055,487.49084659156887,519.6559238183719,511.2065683428173,508.0865288584369,624.0538845662525,530.0987504354895,2.102331395032879
BELÉM DO SÃO FRANCISCO,PE,645,449.44806201550387,461.153023255814,464.89116279069765,461.1272868217054,528.0930232558139,472.942511627907,1.0677339901477831
BENEVIDES,PA,1587,472.6620667926906,503.2316320100819,494.58374291115314,482.9247006931317,584.7258979206049,507.62560806553245,1.3927507447864946
BENJAMIN CONSTANT,AM,385,418.4371428571428,430.5524675324676,430.80285714285714,405.4742857142857,427.84415584415586,422.6221818181818,0.8802570093457944
BENTO GONÇALVES,RS,980,530.5174489795918,566.5938775510205,557.2902040816326,601.0103061224489,678.6938775510204,586.8211428571428,4.368647717484927
BEQUIMÃO,MA,253,447.7173913043478,477.32371541501976,475.5505928853755,451.7754940711462,529.1699604743083,476.30743083003944,1.0980392156862746
BERTIOGA,SP,431,481.70951276102085,524.1475638051044,523.4823665893272,521.8051044083527,582.1809744779582,526.6651044083526,2.5902777777777777
BERURI,AM,108,429.212962962963,451.0453703703704,443.837962962963,429.34814814814814,448.8888888888889,440.4666666666667,1.205020920502092
BETIM,MG,4411,509.79739288143276,546.691770573566,537.5412378145545,558.4428927680798,634.5454545454545,557.4037497166175,2.6933567603748325
BEZERROS,PE,1128,492.6795212765957,515.4757978723404,512.1166666666667,532.35,653.1382978723404,541.1520567375886,1.3169750603378922
BIGUAÇU,SC,956,504.9720711297071,543.6330543933054,529.5929916317992,551.0205020920502,625.439330543933,550.9315899581591,3.0650128314798972
BIRIGUI,SP,1254,512.4196172248803,544.2248006379585,539.3606060606061,579.2997607655502,647.591706539075,564.579298245614,2.7909625275532695
BLUMENAU,SC,2671,520.5392362411083,551.7028079371022,544.3067764882067,577.011868214152,645.698240359416,567.851785847997,4.191565600882028
BOA ESPERANÇA,MG,933,491.40836012861735,522.3099678456592,516.4816720257235,533.1102893890676,646.6666666666666,541.9953912111469,2.3245167853509665
BOA VIAGEM,CE,910,457.8074725274725,479.98769230769227,483.3421978021978,489.74615384615385,544.7032967032967,491.1173626373626,1.1319514661274015
BOA VISTA,RR,5565,496.8101886792453,525.9161545372866,520.9101527403415,524.0934231805929,596.8840970350404,532.9228032345012,2.991878871300757
BOA VISTA DO RAMOS,AM,173,422.15549132947973,450.7820809248555,450.2462427745665,413.02890173410407,444.2774566473988,436.09803468208094,1.002824858757062
BOCA DA MATA,AL,732,466.529781420765,490.88756830601096,492.1016393442623,492.89439890710383,593.5792349726776,507.1985245901639,1.3468899521531101
BOCA DO ACRE,AM,256,452.46640625,483.30703125,493.486328125,467.423046875,583.28125,495.9928125,1.4659090909090908
BOCAIÚVA,MG,1028,493.46653696498055,522.3463035019455,516.4032101167315,523.4895914396888,641.2645914396887,539.3940466926069,1.8380909901873328
BODOQUENA,MS,77,471.89870129870127,503.9454545454546,492.6675324675325,487.2896103896104,577.1428571428571,506.5888311688312,1.9871794871794872
BOITUVA,SP,661,509.863691376702,552.1517397881997,543.0036308623298,567.1134644478063,638.608169440242,562.148139183056,3.2985564304461943
BOM CONSELHO,PE,907,470.20121278941565,496.7732083792723,496.50341786108044,500.9551267916207,599.4266813671444,512.7719294377067,1.204
BOM DESPACHO,MG,499,520.1541082164329,546.8897795591182,538.797995991984,578.5985971943888,685.2104208416833,573.9301803607214,3.5946180555555554
BOM JARDIM,PE,1298,469.84776579352854,495.08320493066253,492.17634822804314,498.8842835130971,603.3744221879815,511.87320493066255,1.1741534208707671
BOM JESUS,PI,1926,453.69205607476636,468.82808930425756,468.6895638629283,460.49221183800626,547.5700934579439,479.8544029075805,1.2551968155683326
BOM JESUS DA LAPA,BA,1194,471.32587939698493,499.04639865996654,495.7482412060302,495.20912897822444,591.5577889447236,510.57748743718594,1.4836531627576404
BOM JESUS DE GOIÁS,GO,204,486.07450980392156,508.0063725490196,513.5627450980393,532.4607843137255,616.1764705882352,531.2561764705882,2.632398753894081
BOM JESUS DO ITABAPOANA,RJ,788,501.0704314720812,528.2784263959392,515.7925126903554,535.7876903553299,641.6751269035533,544.5208375634518,2.313192904656319
BOM SUCESSO,MG,442,487.6366515837104,518.2162895927602,508.2866515837104,514.1914027149321,617.2398190045249,529.1141628959276,2.1094736842105264
BONFIM,RR,27,441.6740740740741,480.57037037037037,471.18148148148146,463.6370370370371,466.6666666666667,464.745925925926,1.8645833333333333
BONITO,PE,622,479.2678456591639,503.6577170418006,506.65594855305466,517.2665594855305,633.9549839228296,528.160610932476,1.6523579201934704
BOQUEIRÃO,PB,698,473.5143266475645,502.56590257879657,496.70659025787967,488.72406876790836,596.2750716332379,511.5571919770774,1.1563291139240506
BOQUIM,SE,888,463.3568693693694,492.1377252252252,485.4041666666667,481.0753378378379,657.7027027027027,515.9353603603604,1.30654420206659
BOQUIRA,BA,232,465.39956896551723,486.6870689655172,485.12068965517244,484.66767241379307,650.8620689655172,514.5474137931035,1.0107692307692309
BORBA,AM,192,440.3328125,459.4505208333333,459.284375,451.32395833333334,487.5,459.57833333333326,1.0354223433242506
BOTUCATU,SP,1723,532.0456181079512,563.7262913522925,550.2965757399884,591.5733023795706,655.6006964596634,578.6484968078933,3.6920062695924765
BRAGANÇA,PA,2680,463.97817164179105,490.10578358208954,481.19123134328356,469.1095895522388,582.6194029850747,497.40083582089557,1.4039492242595204
BRAGANÇA PAULISTA,SP,1989,511.8812468577175,545.1823529411764,540.8606837606837,577.5530417295123,653.8059326294621,565.8566515837103,3.6422965716646014
BRASILÂNDIA DE MINAS,MG,345,474.34927536231885,498.13159420289855,492.90463768115944,494.2826086956522,578.0289855072464,507.5394202898551,1.7536023054755043
BRASILÉIA,AC,241,463.80165975103733,491.6734439834025,497.8958506224066,473.8058091286307,526.7219917012449,490.77975103734445,1.7876543209876543
BRASNORTE,MT,87,481.27701149425286,500.32413793103444,505.2908045977012,526.7436781609196,556.551724137931,514.0374712643678,3.1296296296296298
BRASÍLIA,DF,50267,513.859331171544,545.9592038514334,539.4975132790896,554.8269719696818,640.1945610440249,558.8675162631547,4.068246099334867
BRASÍLIA DE MINAS,MG,710,483.8218309859155,518.3340845070422,510.7580281690141,521.2129577464789,603.7746478873239,527.5803098591549,1.7038216560509554
BRAÇO DO NORTE,SC,487,501.3082135523614,537.382546201232,527.287885010267,544.3238193018481,624.6817248459959,546.9968377823409,3.5886194029850746
BREJETUBA,ES,118,494.4169491525424,519.7754237288135,506.2686440677966,530.2016949152543,635.5932203389831,537.251186440678,1.9148148148148147
BREJINHO DE NAZARÉ,TO,63,456.5285714285714,456.42857142857144,459.9349206349207,443.8984126984127,523.8095238095239,468.12,1.36986301369863
BREJO,MA,651,436.84992319508444,461.21904761904756,457.76052227342547,437.25514592933945,562.9493087557604,471.2067895545315,0.9697885196374623
BREJO DA MADRE DE DEUS,PE,492,471.9833333333333,497.4451219512195,495.9739837398374,515.0459349593496,614.390243902439,518.9677235772358,1.209812108559499
BREJO SANTO,CE,1719,482.6848749272833,501.4555555555555,498.43804537521817,513.7177428737639,619.4182664339733,523.1428970331588,1.4408299180327868
BREJÕES,BA,255,456.94666666666666,475.9231372549019,474.1207843137255,459.15450980392154,560.5490196078431,485.33882352941174,1.0618556701030928
BREU BRANCO,PA,417,441.7541966426858,477.84148681055154,475.8004796163069,444.91127098321346,540.7673860911272,476.214964028777,1.37609841827768
BREVES,PA,3123,446.65331412103745,476.43746397694525,471.39516490553956,443.4804034582133,534.2491194364393,474.4430931796349,1.1896629213483145
BROTAS DE MACAÚBAS,BA,260,467.14384615384614,488.62615384615384,481.065,483.70884615384614,595.7692307692307,503.2626153846153,1.5656779661016949
BRUMADINHO,MG,742,510.5522911051213,535.745013477089,528.0738544474393,564.6264150943396,631.9946091644205,554.1984366576819,2.8404907975460123
BRUMADO,BA,1508,494.9862732095491,530.9745358090186,515.9470822281166,541.8005968169762,647.4137931034483,546.2244562334217,1.672911547911548
BRUSQUE,SC,1157,515.7361279170268,547.5444252376836,538.128176318064,561.5158167675022,638.9974070872947,560.3843906655144,3.719559585492228
BUERAREMA,BA,247,473.63522267206474,498.6336032388664,500.1582995951417,477.5506072874494,593.6032388663967,508.71619433198373,1.3588957055214723
BUJARU,PA,576,446.3578125,466.9296875,459.8694444444444,437.5494791666667,515.4861111111111,465.23850694444445,1.0884223918575064
BURITI BRAVO,MA,504,440.41269841269843,461.3878968253968,462.87063492063487,448.68809523809523,562.7777777777778,475.2274206349206,1.0393374741200827
BURITI DOS LOPES,PI,769,452.4682704811443,479.63485045513653,473.6902470741222,450.62366710013004,551.8075422626788,481.6449154746424,0.9613821138211383
BURITICUPU,MA,821,458.62752740560296,479.51644336175394,480.50986601705233,467.3,548.5749086479902,486.9057490864799,1.421531100478469
BURITIS,RO,627,462.49218500797446,502.74720893141944,495.8360446570973,488.26507177033494,592.0574162679426,508.27958532695374,2.061026352288488
BUTIÁ,RS,209,493.68803827751196,535.5205741626794,532.1913875598086,529.633014354067,595.6937799043062,537.3453588516746,2.425566343042071
CAAPIRANGA,AM,93,397.9290322580645,431.89247311827955,445.1774193548387,406.5870967741935,440.4301075268817,424.4032258064516,0.9821428571428571
CAAPORÃ,PB,310,453.3503225806452,484.7554838709678,481.0722580645161,454.3970967741936,563.8064516129032,487.47632258064516,1.3122362869198312
CAARAPÓ,MS,259,468.84826254826254,502.5972972972973,496.6297297297298,484.0413127413127,576.2162162162163,505.66656370656375,2.3477653631284916
CABEDELO,PB,1372,490.32208454810495,518.2543002915452,514.3924927113702,513.706195335277,608.2944606413994,528.9939067055393,2.2349939975990396
CABO DE SANTO AGOSTINHO,PE,2789,480.8603800645393,510.21233416995335,510.18698458228755,505.61244173538904,586.7407673001076,518.7225815704553,1.635662177328844
CABO FRIO,RJ,2706,506.1249076127125,541.1971175166296,533.3682926829268,553.7884331116038,651.1382113821138,557.1233924611972,2.9468115942028987
CABREÚVA,SP,397,497.95617128463476,541.3745591939547,536.6745591939547,555.2272040302267,615.9697732997481,549.4404534005038,3.2655246252676657
CABROBÓ,PE,1106,447.59746835443036,462.78327305605785,464.358137432188,457.3064195298373,518.5352622061483,470.11611211573234,1.031058282208589
CACHOEIRA,BA,1056,462.3809659090909,478.67812499999997,474.9444128787879,461.5550189393939,548.2007575757576,485.15185606060606,1.1994837758112094
CACHOEIRA DO SUL,RS,1056,505.14375000000007,539.1420454545455,535.8188446969697,552.8249999999999,641.0037878787879,554.7866856060607,2.6282467532467533
CACHOEIRA PAULISTA,SP,318,519.6540880503145,546.277358490566,536.8330188679245,569.6358490566038,627.1069182389937,559.9014465408806,2.7621621621621624
CACHOEIRAS DE MACACU,RJ,604,501.962582781457,526.926821192053,521.960761589404,533.8811258278146,648.5430463576159,546.6548675496689,2.130128205128205
CACHOEIRINHA,RS,1339,500.9006721433906,538.5866318147872,537.3123973114265,545.4807318894697,627.6923076923077,549.9945481702763,2.9492911668484187
CACHOEIRO DE ITAPEMIRIM,ES,2863,501.0775061124694,532.1650366748166,525.6045057631854,547.0382116660845,669.0115263709396,554.9793573174991,2.6278795038393383
CACIMBA DE DENTRO,PB,343,465.9892128279883,497.5778425655977,496.7842565597668,488.4516034985423,604.0233236151604,510.565247813411,1.0382830626450117
CACOAL,RO,1604,483.0945137157107,515.730548628429,508.8099127182045,518.1043640897756,603.8154613466335,525.9109600997506,2.5877509006690684
CACULÉ,BA,1301,482.5990776325903,506.8840122982321,498.0572636433513,520.2343581860108,643.2590315142198,530.2067486548808,1.2456140350877194
CAETITÉ,BA,1848,475.9442640692641,506.7674783549784,497.98290043290046,515.9257575757576,656.4718614718614,530.6184523809524,1.4028011204481792
CAETÉ,MG,520,496.1240384615385,545.7065384615385,532.1463461538461,556.0603846153847,681.9615384615385,562.3997692307693,2.8107890499194848
CAETÉS,PE,513,474.1062378167641,495.0820662768031,495.1350877192982,512.2038986354776,586.7056530214425,512.646588693957,1.1234662576687116
CAFELÂNDIA,PR,220,491.14181818181817,525.1522727272727,522.7390909090909,526.450909090909,613.0,535.6968181818181,3.236754966887417
CAICÓ,RN,2846,498.3060435699227,534.0269501054111,521.0232255797611,533.8763527758258,651.7076598735067,547.7880463808855,1.9624643649033893
CAIEIRAS,SP,1261,500.78937351308485,539.3156225218081,536.2448057097541,538.4314829500396,617.0975416336241,546.3757652656622,2.857933579335793
CAJAMAR,SP,901,480.0147613762486,525.2752497225305,524.9577136514984,523.780910099889,602.5749167591565,531.3207103218646,2.759700176366843
CAJATI,SP,219,493.92328767123286,543.4228310502283,539.1917808219179,542.8762557077625,618.9954337899543,547.6819178082192,2.5505226480836236
CAJAZEIRAS,PB,2475,483.9801616161616,510.63583838383835,507.43111111111114,513.0197575757576,637.0262626262627,530.4186262626263,1.586898839137645
CAJURU,SP,266,498.3421052631579,527.5052631578947,518.7097744360901,541.7105263157895,639.6992481203008,545.1933834586465,2.857142857142857
CALDAS NOVAS,GO,1399,488.8127233738385,517.2245175125089,513.2995711222302,522.6132237312366,612.0800571837026,530.8060185847033,2.4910919540229886
CAMACAN,BA,875,451.70205714285714,476.48217142857146,476.56845714285714,455.2491428571429,545.1428571428571,481.0289371428571,1.2968094038623006
CAMAMU,BA,685,445.20248175182485,479.82744525547446,474.76452554744526,444.6611678832117,541.1970802919708,477.1305401459854,1.2752808988764044
CAMAPUÃ,MS,110,478.6872727272727,501.2181818181818,495.32363636363635,500.7027272727273,538.9090909090909,502.9681818181818,2.4434782608695653
CAMAQUÃ,RS,1354,498.07488921713446,522.4758493353029,519.3126292466766,530.1775480059084,596.9571639586411,533.3996159527327,2.35106998264893
CAMARAGIBE,PE,3500,484.9418,513.5561142857142,512.4618857142857,513.0057428571429,589.8057142857143,522.7542514285714,1.7971454259384132
CAMAÇARI,BA,3881,481.7564287554754,514.8638495233188,511.4051790775573,499.2008760628704,582.1128575109508,517.8678381860345,1.5639921019565608
CAMBORIÚ,SC,575,505.95791304347824,534.1433043478261,530.7801739130434,533.7749565217391,605.9130434782609,542.1138782608696,3.071340713407134
CAMBUÍ,MG,548,494.17226277372265,539.6640510948905,532.531204379562,541.9662408759124,628.9416058394161,547.4550729927007,2.758119658119658
CAMBÉ,PR,913,504.63515881708656,538.2846659364732,531.9396495071194,544.9774370208105,600.722891566265,544.1119605695509,3.0460304054054053
CAMETÁ,PA,4507,463.0095407144442,483.4703350343909,473.0635455957399,464.80437097847795,593.1351231417794,495.4965830929665,1.1286343612334802
CAMOCIM,CE,1481,466.1530047265361,497.1891289669142,499.2249155975692,498.50992572586085,565.7528696826469,505.3659689399054,1.3852617970265029
CAMOCIM DE SÃO FÉLIX,PE,437,480.5615560640732,511.2402745995423,508.987414187643,526.9162471395881,666.4530892448513,538.8317162471396,1.1213503649635037
CAMPINA GRANDE,PB,12964,500.0975161987041,531.9408515890158,524.839563406356,537.1547130515273,657.1906818883061,550.2446652267819,2.0487812578934075
CAMPINA GRANDE DO SUL,PR,484,486.7811983471075,533.7927685950414,530.8564049586777,518.2595041322314,594.1322314049587,532.7644214876034,2.7381703470031544
