MUNICIPIO,UF,QTD_PARTICIPANTES,NOTA_CN_MEDIA,NOTA_CH_MEDIA,NOTA_LC_MEDIA,NOTA_MT_MEDIA,NOTA_REDACAO_MEDIA,NOTA_GERAL_MEDIA,RENDA_FAMILIAR_SM_MEDIA
SURUBIM,PE,1917,476.7382889932186,499.2057902973396,512.7587897756912,513.2687010954617,609.660928534168,522.3264997391758,0.9195645600241911
SUZANO,SP,2862,497.6275331935709,524.1512578616351,544.5469252271139,536.779035639413,588.0642907058001,538.2338085255066,1.7677683729678892
SÃO BENEDITO,CE,1203,474.41928512053204,495.36766417290113,511.5097256857855,501.74630091438075,612.7015793848711,519.148911055694,0.8096260737746337
SÃO BENTO,MA,1228,459.7090390879479,476.4565960912052,494.35130293159614,472.8509771986971,558.6156351791531,492.3967100977199,0.7063374311148792
SÃO BENTO DO SUL,SC,690,515.9788405797102,549.1885507246376,546.899420289855,566.3201449275363,598.463768115942,555.3701449275362,2.4690871369294607
SÃO BENTO DO UNA,PE,563,477.58401420959143,495.02877442273535,512.658081705151,509.4927175843695,567.4245115452931,512.4376198934281,0.8509036144578314
SÃO BERNARDO,MA,1090,439.0679816513761,449.4439449541285,468.5761467889908,444.8165137614679,522.1100917431193,464.8029357798165,0.4891354600092464
SÃO BERNARDO DO CAMPO,SP,7716,511.2794971487818,543.9472783825817,554.3574261275272,560.0219025401763,604.0228097459824,554.7257827890098,2.2550547362862234
SÃO BORJA,RS,757,472.79788639365916,510.9943196829591,530.5760898282695,494.587714663144,547.6618229854689,511.3235667107001,1.554788732394366
SÃO CAETANO DO SUL,SP,3232,528.1434096534654,561.8134900990099,566.2837561881188,589.7566522277227,635.5321782178218,576.3058972772276,2.6384930713773245
SÃO CAITANO,PE,675,468.2579259259259,490.63140740740744,510.6746666666667,495.726962962963,568.4148148148148,506.74115555555557,0.8374458874458874
SÃO CARLOS,SP,4074,530.160382916053,555.5420471281295,560.988586156112,581.2444526264113,652.7245949926362,576.1320127638685,2.273960410139561
SÃO CRISTÓVÃO,SE,1821,484.2422844590884,500.4003844041735,517.086051619989,493.5392092257002,579.9780340472267,515.0491927512355,1.0644961453744493
SÃO DOMINGOS DO CAPIM,PA,358,449.0902234636871,462.7256983240223,478.6597765363129,458.6005586592179,535.5307262569833,476.9213966480446,0.8252279635258358
SÃO DOMINGOS DO MARANHÃO,MA,568,452.35545774647886,470.85633802816903,486.0580985915493,463.9003521126761,554.0492957746479,485.4439084507042,0.8503747323340471
SÃO FELIPE,BA,326,455.16349693251533,472.96656441717795,492.340490797546,460.49631901840485,539.5092024539878,484.09521472392635,0.671028880866426
SÃO FIDÉLIS,RJ,441,499.3873015873016,521.8809523809524,535.0600907029478,529.9306122448979,585.8956916099773,534.4309297052154,1.6441969519343493
SÃO FRANCISCO,MG,1028,463.2581712062257,484.2331712062257,505.002140077821,484.2554474708171,536.5175097276265,494.65328793774313,0.902051282051282
SÃO FRANCISCO DE ITABAPOANA,RJ,217,492.8589861751152,502.0082949308756,518.6649769585254,506.5036866359447,614.0092165898618,526.8090322580645,1.096815834767642
SÃO FRANCISCO DO CONDE,BA,390,444.1430769230769,454.82846153846157,479.06128205128203,446.0028205128205,497.84615384615387,464.37635897435905,0.850735294117647
SÃO FRANCISCO DO GUAPORÉ,RO,224,459.2625,480.3276785714285,486.30357142857144,478.8142857142857,527.3214285714286,486.4058928571429,1.2094890510948906
SÃO FRANCISCO DO SUL,SC,313,497.7495207667732,532.0658146964856,537.249840255591,535.4801916932907,557.3801916932907,531.9851118210862,2.086683417085427
SÃO FÉLIX,BA,137,446.2978102189781,462.0240875912409,487.93868613138693,450.35766423357666,505.4014598540146,470.40394160583946,0.6893203883495146
SÃO FÉLIX DO ARAGUAIA,MT,137,445.1817518248175,462.6116788321168,487.6649635036497,463.4824817518248,510.3649635036496,473.8611678832117,1.2364864864864864
SÃO FÉLIX DO XINGU,PA,337,456.2735905044511,465.6821958456973,488.7676557863502,458.60890207715136,518.9317507418398,477.65281899109794,1.1109271523178808
SÃO GABRIEL,BA,761,482.16373193166885,517.2474375821288,529.6097240473061,511.3976346911958,589.6452036793693,526.0127463863338,1.5325104311543811
SÃO GABRIEL DA CACHOEIRA,AM,277,454.415523465704,480.34693140794224,481.22599277978344,465.03068592057764,533.9350180505415,482.9908303249098,1.1388248847926268
SÃO GABRIEL DA PALHA,ES,488,492.14262295081966,518.9901639344263,522.5604508196722,523.7909836065573,588.9344262295082,529.2837295081966,1.505514705882353
SÃO GABRIEL DO OESTE,MS,322,491.6925465838509,513.3450310559007,524.373602484472,516.3795031055901,565.7142857142857,522.3009937888198,1.9225293132328307
SÃO GERALDO DO ARAGUAIA,PA,302,448.3334437086093,466.1112582781457,481.0086092715232,463.37317880794706,551.4569536423841,482.05668874172187,1.0152388797364085
SÃO GONÇALO,RJ,8847,489.9975245846049,518.2761388041143,534.2807505369051,516.8253306205494,604.3698428845936,532.7499174861534,1.5317258918646195
SÃO GONÇALO DO AMARANTE,RN,2423,471.7753611225753,493.2316137020223,511.6848534874123,502.5073049938093,559.323153115972,507.7044572843582,1.0784081104400345
SÃO GONÇALO DO SAPUCAÍ,MG,328,504.03140243902436,533.9710365853658,540.5137195121952,563.8411585365853,633.9024390243902,555.2519512195122,1.472972972972973
SÃO GONÇALO DOS CAMPOS,BA,630,450.0612698412698,464.7436507936508,485.8931746031746,453.0436507936508,530.2222222222222,476.79279365079367,0.8723021582733813
SÃO GOTARDO,MG,722,494.47326869806096,519.5047091412742,532.2483379501385,533.580055401662,584.7645429362881,532.9141828254848,1.7316204051012754
SÃO JERÔNIMO,RS,372,472.95322580645166,506.5596774193549,527.4868279569893,504.1975806451613,565.0,515.2394623655914,1.683058702368692
SÃO JOAQUIM,SC,168,487.61011904761904,522.3940476190476,530.1029761904762,506.3785714285715,555.7142857142857,520.4399999999999,1.852542372881356
SÃO JOAQUIM DA BARRA,SP,679,502.83814432989686,528.5017673048601,543.2100147275405,541.5715758468335,636.759941089838,550.5762886597938,2.074662430500397
SÃO JOAQUIM DE BICAS,MG,170,503.3311764705883,532.9735294117647,539.1864705882352,538.3570588235294,576.7058823529412,538.1108235294117,1.6204954954954955
SÃO JOSÉ,SC,2598,512.116974595843,541.5814857582756,548.3238260200154,552.8929561200923,602.1632024634334,551.4156889915321,2.1422991023816556
SÃO JOSÉ DA LAPA,MG,389,489.70591259640105,520.6753213367609,532.9863753213368,522.2874035989717,575.1670951156813,528.1644215938303,1.7941847206385404
SÃO JOSÉ DA TAPERA,AL,448,457.784375,475.5308035714285,492.4683035714285,469.98839285714286,565.9821428571429,492.3508035714285,0.7787292817679557
SÃO JOSÉ DE MIPIBU,RN,623,465.98731942215085,487.33274478330657,507.16324237560195,484.1247191011236,548.9887640449438,498.7193579454253,1.0511764705882354
SÃO JOSÉ DE PIRANHAS,PB,511,465.35166340508806,486.65714285714284,497.62915851272015,490.47397260273976,570.6849315068494,502.15937377690807,0.8330128205128206
SÃO JOSÉ DE RIBAMAR,MA,2043,455.02922173274595,472.8186490455213,495.506069505629,461.09877630934903,531.5026921194323,483.1910817425355,0.8421796482412061
SÃO JOSÉ DO BELMONTE,PE,616,464.9922077922078,489.625,507.2248376623377,498.20535714285717,569.8376623376623,505.97701298701304,1.044687189672294
SÃO JOSÉ DO EGITO,PE,1258,475.8348966613673,491.46263910969793,513.4,507.60826709062,563.3068362480127,510.3225278219396,0.8071356018283392
SÃO JOSÉ DO NORTE,RS,277,461.5321299638989,482.86064981949454,512.0747292418773,483.1765342960289,540.4332129963899,496.01545126353795,1.3311836115326252
SÃO JOSÉ DO RIO CLARO,MT,159,474.63899371069186,499.3811320754717,515.4679245283019,496.9522012578616,524.1509433962265,502.11823899371063,1.839700996677741
SÃO JOSÉ DO RIO PARDO,SP,641,521.9059282371295,548.7792511700468,556.5553822152887,566.416848673947,649.0795631825273,568.547394695788,2.214436248682824
SÃO JOSÉ DO RIO PRETO,SP,5339,533.148923019292,557.9426858962353,563.2131672597865,584.2631578947369,656.2277580071175,578.9591384154337,2.340013114315579
SÃO JOSÉ DOS CAMPOS,SP,7742,534.8473779385172,567.1019762335313,567.0505683285973,595.5293335055541,653.1103074141049,583.5279126840609,2.2900992501558384
SÃO JOSÉ DOS PINHAIS,PR,2821,504.67617866004963,537.7067706487062,543.6652605459057,543.528677773839,577.7880184331797,541.472981212336,2.0405003217503217
SÃO JOSÉ DOS QUATRO MARCOS,MT,149,467.81409395973157,491.0778523489933,508.55838926174494,484.5523489932886,588.3221476510067,508.06496644295305,1.4327868852459016
SÃO JOÃO DA BALIZA,RR,113,450.06548672566373,461.29380530973447,476.09557522123896,460.19115044247786,509.7345132743363,471.47610619469026,1.0846153846153845
SÃO JOÃO DA BOA VISTA,SP,847,531.1668240850059,557.16906729634,560.255253837072,590.3159386068477,649.6103896103896,577.7034946871311,2.322233267064281
SÃO JOÃO DE MERITI,RJ,4048,482.8044713438735,511.0554347826087,532.0416007905138,509.77564229249015,588.0237154150198,524.7401729249011,1.392752100840336
SÃO JOÃO DEL REI,MG,3091,510.4964412811388,541.7256227758007,547.3854739566483,557.6244581041734,628.7156260109997,557.1895244257521,1.726421973748177
SÃO JOÃO DO PARAÍSO,MG,416,484.5875,503.5377403846154,523.1161057692308,524.5766826923077,580.625,523.2886057692308,1.1129905277401895
SÃO JOÃO DO PIAUÍ,PI,914,444.06761487964985,459.92210065645514,474.6759299781182,456.88654266958423,530.2844638949672,473.1673304157549,0.7395535203205496
SÃO JOÃO DO RIO DO PEIXE,PB,693,463.7924963924964,485.95714285714286,499.0897546897547,488.117316017316,562.6262626262626,499.9165945165945,0.7970173985086992
SÃO JOÃO DOS PATOS,MA,1044,449.7637931034483,463.3929118773946,482.2090996168582,457.99128352490425,532.7011494252873,477.2116475095786,0.751625
SÃO JOÃO EVANGELISTA,MG,557,495.1475763016158,522.5791741472171,528.7921005385997,537.8965888689407,613.8958707360862,539.6622621184919,1.2959770114942528
SÃO JOÃO NEPOMUCENO,MG,518,503.7125482625483,533.2602316602316,539.3017374517374,555.2920849420849,616.5637065637065,549.6260617760618,1.5772017837235228
SÃO LEOPOLDO,RS,1842,504.9175895765472,538.6404994571119,551.4388165038002,551.1266015200869,582.985884907709,545.8218783930511,2.001086459286368
SÃO LOURENÇO,MG,1178,506.9746179966044,542.0123938879457,548.9835314091681,558.9667232597624,625.6196943972835,556.5113921901528,1.7318627450980393
SÃO LOURENÇO DA MATA,PE,2070,476.365845410628,491.26367149758454,513.5965217391305,494.2978743961352,566.5990338164252,508.4245893719807,1.0236196319018405
SÃO LOURENÇO DO OESTE,SC,433,492.1288683602771,521.4806004618938,523.6593533487298,536.3718244803695,564.9884526558891,527.7258198614319,2.073012232415902
SÃO LOURENÇO DO SUL,RS,512,483.4306640625,516.496484375,526.7021484375,517.441015625,572.578125,523.3296875,1.7258946322067594
SÃO LUIZ GONZAGA,RS,634,477.9216088328076,508.9630914826498,522.4089905362775,504.0884858044164,561.6088328075709,514.9982018927445,1.5334928229665072
SÃO LUÍS,MA,37417,476.44092792046393,499.7315017238154,515.0205628457652,492.9666835930192,580.145388459791,512.861012908571,1.1930363566637803
SÃO LUÍS DE MONTES BELOS,GO,906,477.04613686534213,499.0551876379691,514.1118101545254,508.44525386313467,590.2649006622516,517.7846578366446,1.4478938730853392
SÃO LUÍS DO QUITUNDE,AL,827,447.51027811366384,456.95332527206773,484.4316807738815,452.7527206771463,529.6251511487303,474.2546311970979,0.8990929705215419
SÃO MANUEL,SP,370,525.2035135135135,553.8816216216217,557.7308108108108,562.1510810810811,627.027027027027,565.1988108108109,2.167239010989011
SÃO MARCOS,RS,152,506.7828947368421,528.9480263157895,542.8572368421053,549.8907894736842,633.421052631579,552.3800000000001,2.366869918699187
SÃO MATEUS,ES,1686,490.9285883748517,508.6997034400949,521.4835112692764,517.1446619217082,575.1838671411625,522.6880664294188,1.40571791613723
SÃO MATEUS DO MARANHÃO,MA,493,446.11845841784987,466.76774847870183,487.74929006085193,452.35598377281946,555.0101419878296,481.60032454361055,0.7336585365853658
SÃO MATEUS DO SUL,PR,457,507.1866520787746,542.0557986870897,536.8175054704595,548.8623632385121,573.7417943107221,541.7328227571116,1.8542713567839195
SÃO MIGUEL,RN,854,475.9949648711944,496.45854800936763,509.068149882904,507.18056206088994,607.0023419203748,519.1409133489461,0.8857958600999286
SÃO MIGUEL ARCANJO,SP,277,500.25956678700356,534.1657039711191,543.013357400722,555.2577617328519,569.9638989169675,540.5320577617329,1.5952
SÃO MIGUEL DO ARAGUAIA,GO,477,467.66037735849056,487.42452830188677,504.73836477987425,487.20377358490566,564.9895178197065,502.4033123689728,1.2665525114155252
SÃO MIGUEL DO GUAMÁ,PA,1296,451.8060956790123,470.33881172839506,483.86033950617286,460.70756172839504,567.9320987654321,486.9289814814814,0.7581951770911831
SÃO MIGUEL DO GUAPORÉ,RO,218,470.0275229357798,487.6243119266055,503.1926605504587,481.3688073394495,544.954128440367,497.43348623853217,1.2716450216450217
SÃO MIGUEL DO IGUAÇU,PR,262,503.2431297709924,530.579389312977,533.8541984732824,539.8687022900764,580.2290076335878,537.5548854961831,2.0131278538812785
SÃO MIGUEL DO OESTE,SC,934,507.38511777301926,535.9956102783726,535.8823340471092,542.3750535331906,600.0428265524625,544.3361884368309,2.363053613053613
SÃO MIGUEL DOS CAMPOS,AL,1191,464.9969773299748,478.8215785054576,499.2450881612091,478.22502099076405,574.6263643996641,499.18300587741396,1.0154661953159523
SÃO PAULO,SP,98538,512.8325975765695,546.6697345186628,554.86492825103,558.6132476810977,606.5030749558546,555.8967165966429,2.0050040461424237
SÃO PAULO DE OLIVENÇA,AM,190,442.24315789473684,471.43736842105267,470.17157894736846,450.9868421052632,513.1578947368421,469.59936842105265,0.6
SÃO PEDRO DA ALDEIA,RJ,748,506.7522727272727,535.1382352941176,547.4597593582888,540.8086898395723,610.0,548.0317914438504,1.9253285543608125
SÃO PEDRO DO PIAUÍ,PI,249,440.8341365461847,462.3277108433735,481.60481927710845,457.17469879518075,508.7550200803213,470.1392771084337,0.6653846153846154
SÃO RAIMUNDO DAS MANGABEIRAS,MA,588,443.2680272108844,462.49676870748294,477.70544217687075,449.2214285714286,517.0068027210884,469.93969387755095,0.7589792060491494
SÃO RAIMUNDO NONATO,PI,1473,449.2113374066531,465.7326544467074,482.22810590631366,464.2241683638832,535.7909029192125,479.4374338085539,0.7790743670886076
SÃO ROMÃO,MG,123,452.2959349593496,476.95040650406503,497.2406504065041,477.2016260162602,506.9918699186992,482.1360975609756,0.791058394160584
SÃO ROQUE,SP,848,519.1722877358491,541.40625,553.472287735849,563.8426886792453,612.4292452830189,558.0645518867925,2.043739279588336
SÃO SEBASTIÃO,SP,461,496.7475054229935,528.2982646420825,545.8772234273318,537.0915401301519,568.6767895878525,535.3382646420824,1.7647963105303612
SÃO SEBASTIÃO DA BOA VISTA,PA,435,445.22436781609196,473.52183908045976,489.9981609195403,462.2241379310345,536.3678160919541,481.4672643678161,0.7226606538895152
SÃO SEBASTIÃO DE LAGOA DE ROÇA,PB,216,476.1495370370371,502.7203703703704,513.1685185185185,499.5898148148148,609.5370370370371,520.2330555555556,1.0172413793103448
SÃO SEBASTIÃO DO PARAÍSO,MG,984,508.0642276422764,537.833231707317,548.5591463414634,561.0822154471545,658.3333333333334,562.7744308943089,1.8343389296956978
SÃO SEBASTIÃO DO PASSÉ,BA,447,459.3870246085011,479.2762863534676,501.05548098434,463.46442953020136,545.0559284116331,489.6478299776287,0.9612713675213675
SÃO SEPÉ,RS,279,485.4218637992832,529.826523297491,537.231541218638,519.0609318996416,573.6917562724014,529.046523297491,1.6099585062240664
SÃO VICENTE,SP,1671,492.6896469180132,523.6260323159785,544.4359066427289,523.9874326750448,572.9144225014961,531.5306882106522,1.7851648351648353
SÃO VICENTE DO SERIDÓ,PB,291,457.84364261168383,473.2319587628866,486.5611683848797,472.5515463917526,535.0515463917526,485.0479725085911,0.7181467181467182
SÃO VICENTE DO SUL,RS,561,486.18199643493756,525.9884135472371,528.5226381461675,521.7647058823529,582.1390374331551,528.9193582887699,1.5658803222094362
SÃO VICENTE FERRER,MA,390,434.271282051282,452.1374358974359,460.82179487179485,432.4548717948718,502.61538461538464,456.46015384615384,0.5
SÍTIO NOVO DO TOCANTINS,TO,312,451.2625,468.7977564102564,484.4798076923077,466.00320512820514,537.3076923076923,481.5701923076923,0.938122332859175
TABATINGA,AM,351,446.8133903133903,471.01880341880343,475.117094017094,453.85099715099716,508.83190883190883,471.12643874643874,0.9191430545957153
TABIRA,PE,804,468.41057213930344,491.093407960199,508.28781094527363,503.70062189054727,571.5671641791045,508.6119154228856,0.8220588235294117
TABOÃO DA SERRA,SP,3825,496.29048366013075,530.3664313725491,545.6683921568628,533.6520522875817,585.8771241830066,538.370896732026,1.8440792487402657
TABULEIRO DO NORTE,CE,638,478.403605015674,496.4492163009404,514.3860501567398,512.2943573667711,617.6802507836991,523.8426959247649,0.8656521739130435
TAGUATINGA,TO,193,452.80777202072534,471.70880829015545,490.61295336787566,464.03264248704664,524.8704663212435,480.80652849740926,0.868421052631579
TAILÂNDIA,PA,646,458.71578947368425,483.9094427244582,498.0009287925696,472.85046439628485,557.8018575851394,494.25569659442726,0.8695580474934037
