NU_NOTA_CN_MEDIA,NU_NOTA_CH_MEDIA,NU_NOTA_LC_MEDIA,NU_NOTA_MT_MEDIA,NU_NOTA_REDACAO_MEDIA,MEDIA_GERAL
-0.04180720733361064,-0.14850965598837026,-0.09905517877416624,-0.008332349651191631,0.3761008142356722,0.04983216510872219
-1.4426024501156902,-1.7267100623511933,-1.4181439806303007,-1.3923659483687905,-1.0730588626215047,-1.4366474418603767
0.8975730154565303,0.9450721080110183,1.025324842802549,0.8359581775390876,0.38700020546973585,0.8089119297139161
0.7821919005464156,0.4641129459774763,0.548488806536862,0.5626800503133702,-0.35327022384305634,0.34578213044521133
-0.3678102287261126,-0.3769365171626685,-0.2440871702506553,-0.6194716546571999,0.5535530021474415,-0.17070734541476526
1.1823008009507567,1.0846081610779237,1.0195834981247034,1.0112443766699424,0.8223524081789809,1.04220014982862
2.033547246936389,1.8438317963618829,1.836177462430888,1.8059321411909004,1.520173216219357,1.8481539799671416
2.5491051055418423,2.100177374610154,1.9867107330921658,2.303123484349089,1.9289774064747394,2.238382007968707
-1.1257940374532047,-0.9784225144710751,-0.8593615377344808,-1.2437636605964548,-0.6470761191133729,-0.9942770811765904
-0.7649886355808567,-0.71237315953521,-0.6652730416330733,-0.4845767501133461,0.4902796127587097,-0.3535524905467251
-0.4869785375226263,-0.5294181788257187,-0.5132875373813776,-0.26191758934099335,0.7645539571605671,-0.11872011652462051
0.8786824461700873,0.8716309414539634,0.9203289197466127,0.7432348272074054,0.7571861000529826,0.8532726737070759
-1.010313398168067,-0.7858984903690442,-0.8941329403958649,-0.7600800318479927,-0.25485102783675506,-0.7185194358872379
-1.2709398949894621,-1.237882264753576,-1.181411633041793,-0.7577348079713678,-1.1424267670628099,-1.1392035418521662
0.7325276584600797,1.0595679795778705,0.9080662303789034,0.7853385983399874,0.060689288388422656,0.682320404768891
2.022196512986612,1.8158679536640987,1.5318497868943612,1.9729601455774948,2.382251869552734,2.067576334883122
1.9399132937355772,1.6801994694924938,1.6234042041543584,1.8721947840853965,1.5212444284680493,1.7822751775299022
-1.2059916733696987,-1.4393213287874964,-1.0141175937301123,-1.1728974494704072,-1.63594085823318,-1.376792260598357
1.0838620827894128,0.857266431287184,1.11043434438466,0.9274485143380344,0.09926296492966023,0.7789884288969243
-0.1705660338266972,0.10530318012023239,0.025873130189943926,-0.16140680864567267,0.17130886275102397,0.005517253675557772
1.4645776390504188,1.6954040038457112,1.6322812775189697,1.9193700300163017,2.436275851716419,1.9764631535703074
0.20089287843756387,0.12996541285735225,0.2674156529982524,0.30609345738793975,0.32104663823510105,0.265913131221302
0.7624477978371529,1.096900900133788,0.8229620470215178,1.2678303191882254,1.525058580089548,1.2019846407072445
-0.4001298402144131,-0.41467364851773797,-0.7089116025376757,-0.8434750579950575,-0.07518287269848037,-0.49137912757007135
-0.7222620960267134,-0.9082780630016527,-0.6120223710144391,-0.7196926181540442,-0.48282928439494743,-0.7013046468139329
-0.8292427534596073,-0.8775765317910501,-0.7644811030981924,-0.6619407756925852,-1.348594099043048,-0.9631000583622036
-0.5642306841219672,-0.4635960751816502,-0.505684978962457,-0.5854262848698135,-0.5156945627421733,-0.5496044539201926
-0.09364372392797117,-0.18276677724156998,-0.2320086764195271,-0.30362757055076367,-0.12309970681101201,-0.19790670310043215
-0.03556093036673652,-0.19983531101565236,-0.14932650730594754,-0.3002406031172086,-0.6132280534638438,-0.3122691124216344
-1.1332736504979093,-1.0496865032194183,-1.2927226636924396,-1.0413817780358967,-0.19523683332664887,-0.9092169234204983
-1.6012924674777824,-1.3982205725413404,-1.650934172085717,-1.3412400084515994,-1.7857921735542308,-1.6229456331745091
2.2549668406011416,2.1180243011666717,1.6963118398664874,2.1873532840262313,2.4977663429691077,2.274383966046675
-0.11296609581126407,-0.14238747674592636,0.46619189662147,-0.21470188017838332,-0.32223344772853546,-0.10625373705291909
0.921102317627171,0.7209005839739772,0.9473108660129888,0.9859053845598653,0.22727450563851756,0.7491543080697112
0.634754090498851,0.87561197075784,0.9804429001483859,0.7002536482852897,0.15736701544869355,0.6501870578835631
-0.6559176542500882,-0.7084626381496978,-0.5755578316773847,-0.30950660350188175,-0.49028829625426446,-0.5479102840226672
0.3715273335163352,0.9401130010894077,0.7644803972184557,0.6701485275233102,-0.07443217894599244,0.5128510353090652
1.3960749115654218,1.4017899866142598,1.524500664567089,1.4877029503682648,1.4680625115998895,1.5180903071760765
0.8555824576163208,0.844482763348627,0.6437184337057009,1.0029721008586803,0.7710781219374985,0.8645062400653505
0.546636314263104,0.7196332212891114,0.6377560911142479,0.5757189937198745,0.3606898723334888,0.573251893983681
