NO_MUNICIPIO_PROVA,UF,QTD_PARTICIPANTES,NU_NOTA_CN_MEDIA,NU_NOTA_CH_MEDIA,NU_NOTA_LC_MEDIA,NU_NOTA_MT_MEDIA,NU_NOTA_REDACAO_MEDIA,RENDA_FAMILIAR_SM_MEDIA
RIO GRANDE DA SERRA,SP,235,480.42723404255315,524.6834042553191,510.87787234042554,525.1357446808511,582.0425531914893,2.4329896907216493
RIO LARGO,AL,1207,461.55517812758904,484.39718309859154,471.88326429163214,494.36329743164873,578.0944490472245,1.6046376811594203
RIO NEGRINHO,SC,298,497.25637583892615,525.9161073825503,498.5003355704698,533.5617449664429,600.6711409395973,3.6891025641025643
RIO NEGRO,PR,198,511.2111111111111,545.1712121212121,512.0712121212122,563.3752525252526,595.6565656565657,4.338785046728972
RIO PARDO,RS,232,486.45215517241377,522.3939655172413,507.4038793103448,526.1525862068966,590.5172413793103,2.8758169934640523
RIO PARDO DE MINAS,MG,301,473.4372093023256,507.01860465116283,489.2661129568107,524.6893687707641,619.8671096345515,1.57421875
RIO PRETO DA EVA,AM,187,437.7689839572193,458.52085561497324,434.1508021390374,458.479679144385,502.67379679144386,1.2334096109839816
RIO REAL,BA,530,467.2896226415094,495.4577358490566,479.77943396226414,497.0064150943397,634.0,1.2474315068493151
RIO TINTO,PB,608,448.74851973684207,467.5024671052632,449.5909539473684,470.90756578947367,536.4144736842105,1.1566985645933014
RIO VERDE,GO,2451,485.58898408812735,514.0289269685842,499.1238678090576,528.6801713586292,617.2745818033455,2.925438596491228
RIO VERDE DE MATO GROSSO,MS,111,465.4306306306307,481.67747747747745,470.17207207207207,489.25855855855855,527.5675675675676,2.19140625
ROLIM DE MOURA,RO,939,475.75079872204475,496.51160809371675,475.8973375931842,502.1471778487753,569.4568690095847,2.2796
ROLÂNDIA,PR,548,504.73759124087593,530.3872262773723,513.3906934306569,552.9255474452555,605.3284671532847,3.448529411764706
RONDON DO PARÁ,PA,556,450.9546762589928,476.7983812949641,459.6077338129496,487.30017985611516,570.1079136690647,1.8950704225352113
RONDONÓPOLIS,MT,2958,485.76916835699797,514.1587897227856,494.76217038539556,524.7244421906694,592.3867478025693,2.974423631123919
RORAINÓPOLIS,RR,119,452.2218487394958,483.77226890756305,464.83193277310926,457.472268907563,557.4789915966387,1.8277777777777777
ROSANA,SP,241,480.96016597510373,514.6846473029045,493.88464730290457,519.7908713692947,616.6804979253112,2.2263157894736842
ROSÁRIO,MA,672,449.1620535714286,467.77514880952384,454.0962797619048,468.65699404761904,554.3452380952381,1.309549356223176
ROSÁRIO DO SUL,RS,273,480.48937728937733,519.5655677655677,499.98168498168496,524.7985347985348,628.9377289377289,2.7598425196850394
ROSÁRIO OESTE,MT,280,445.35,469.32,451.3425,473.1025,527.7142857142857,2.324162679425837
RUBIATABA,GO,371,481.5479784366577,504.1646900269542,494.1072776280323,528.4366576819407,641.0242587601078,2.139138240574506
RURÓPOLIS,PA,127,459.4669291338583,481.9204724409449,458.75826771653544,487.31023622047246,568.1889763779527,1.9140625
RUSSAS,CE,962,491.3176715176715,521.9321205821205,506.0189189189189,541.0824324324324,638.9397089397089,1.5166051660516606
RUY BARBOSA,BA,624,465.0294871794872,487.55128205128204,473.8310897435897,496.50945512820516,562.9487179487179,1.1862967157417894
SABARÁ,MG,682,496.5073313782991,535.3130498533725,515.3133431085045,539.0683284457477,627.9178885630498,2.7284444444444444
SALGUEIRO,PE,1563,477.83761996161223,499.09436980166345,486.93224568138197,525.6703134996801,594.3698016634677,1.693432529502309
SALINAS,MG,867,480.6066897347174,507.06678200692045,489.79457900807387,527.2771626297578,605.0057670126874,2.0417085427135677
SALINÓPOLIS,PA,686,460.2513119533528,484.6094752186589,463.67638483965015,482.69650145772596,559.8833819241983,1.373917228103946
SALTO,SP,749,511.2479305740988,550.0742323097463,533.071562082777,569.2939919893191,648.5714285714286,3.969832402234637
SALTO DE PIRAPORA,SP,251,504.995219123506,538.9721115537849,522.106374501992,552.1984063745019,630.8366533864541,2.58
SALVADOR,BA,36731,496.50366992458686,533.9333696332799,513.5086303122703,534.545302333179,631.6560943072609,2.7289874697232657
SALVATERRA,PA,499,450.29138276553107,471.1236472945892,445.1935871743487,463.67755511022045,552.0240480961924,1.056461731493099
SANT'ANA DO LIVRAMENTO,RS,745,480.7264429530201,523.8754362416107,512.3179865771813,527.6225503355705,604.5637583892617,2.641509433962264
SANTA BÁRBARA,MG,397,507.62468513853906,546.8362720403022,520.2916876574307,563.457934508816,663.6272040302267,2.962890625
SANTA BÁRBARA D'OESTE,SP,929,513.0836383207751,547.1657696447793,531.724434876211,573.6086114101184,642.9924650161464,3.8043478260869565
SANTA CRUZ,RN,1379,480.1366932559826,504.3416968817984,485.61595358955765,510.7736040609137,593.3430021754895,1.6583034647550776
SANTA CRUZ DO CAPIBARIBE,PE,1491,482.18658618376924,512.2150905432595,494.87290409121397,528.8116029510395,627.9946344735077,1.7238598442714126
SANTA CRUZ DO RIO PARDO,SP,461,509.8444685466377,551.2351409978307,531.0290672451193,566.8587852494577,641.1279826464208,3.9744318181818183
SANTA CRUZ DO SUL,RS,1664,515.8010216346154,551.8108173076923,529.1144230769231,577.6389423076923,680.7451923076923,3.729800629590766
SANTA FÉ DO ARAGUAIA,TO,170,441.07470588235293,450.045294117647,432.005294117647,463.09647058823526,518.0,1.6680161943319838
SANTA FÉ DO SUL,SP,315,508.0987301587302,528.9853968253968,525.4765079365079,569.2219047619047,647.1746031746031,3.7240356083086055
SANTA HELENA,PR,626,466.9428115015975,488.6178913738019,475.7391373801917,496.4937699680511,585.111821086262,1.9938347718865599
SANTA HELENA DE GOIÁS,GO,502,462.27908366533865,491.92091633466134,484.3223107569721,504.52191235059763,564.9003984063745,2.286624203821656
SANTA INÊS,MA,1693,463.51937389249855,483.8354991139988,473.58080330773777,494.7028942705257,596.5032486709982,1.7569694244604317
SANTA ISABEL,SP,418,496.2724880382775,537.3691387559809,520.6272727272727,551.1057416267943,621.0047846889952,2.592060810810811
SANTA ISABEL DO RIO NEGRO,AM,102,435.6196078431372,448.6088235294117,444.0421568627451,443.52450980392155,468.4313725490196,1.1287128712871286
SANTA IZABEL DO PARÁ,PA,1150,465.25147826086953,490.18469565217396,468.7997391304347,486.2885217391305,621.4956521739131,1.5795454545454546
SANTA LUZIA,PB,2951,484.0684852592342,515.4797356828194,497.5985089800068,526.6184005421891,611.4740765842088,2.2890388643239468
SANTA LUZIA DO PARUÁ,MA,450,450.3162222222222,463.6335555555556,452.9313333333333,473.1673333333333,564.5777777777778,1.394686907020873
SANTA MARIA,RS,6371,517.3131219588762,553.0691885104379,529.218537121331,563.2756553131377,650.8774132789201,3.743906853281853
SANTA MARIA DA BOA VISTA,PE,472,450.82605932203387,467.58029661016946,457.0180084745763,487.3235169491526,544.3220338983051,1.3988391376451077
SANTA MARIA DA VITÓRIA,BA,710,475.53183098591546,497.90197183098593,476.63605633802814,511.0,601.887323943662,1.6885057471264369
SANTA MARIA DE JETIBÁ,ES,490,501.1226530612245,528.7222448979592,500.6204081632653,540.5677551020408,611.0612244897959,2.399334442595674
SANTA MARIA DO SUAÇUÍ,MG,250,489.1248,507.5976,498.5072,530.754,631.04,1.9812925170068028
SANTA QUITÉRIA,CE,809,449.9585908529048,474.23658838071697,466.0655129789864,492.80803461063044,502.47218788627936,1.3107734806629834
SANTA RITA,PB,1779,464.1505340078696,492.6928049465992,475.0315907813378,491.4935356942102,579.0556492411467,1.5471547950656586
SANTA RITA DE CÁSSIA,BA,513,450.5783625730994,465.501559454191,448.78596491228075,480.51988304093567,559.2202729044834,1.2931338028169015
SANTA RITA DO SAPUCAÍ,MG,497,517.6639839034206,550.0374245472836,533.0376257545272,590.830985915493,674.9295774647887,3.4027072758037225
SANTA ROSA,RS,1373,510.01070648215585,542.4024034959941,520.218281136198,559.1294974508376,666.3219227967953,3.7067988668555243
SANTA ROSA DE LIMA,SE,81,451.52098765432095,467.27407407407406,457.19012345679016,474.77530864197536,519.0123456790124,1.2897196261682242
SANTA ROSA DE VITERBO,SP,344,494.9517441860465,520.2200581395349,505.3616279069767,536.9482558139536,605.1162790697674,2.890909090909091
SANTA ROSA DO PURUS,AC,15,476.18666666666667,484.9866666666667,448.05333333333334,488.93333333333334,557.3333333333334,2.3125
SANTA TERESA,ES,463,513.2228941684665,540.4909287257019,514.7978401727862,561.0844492440605,650.755939524838,2.738372093023256
SANTA TEREZINHA DE ITAIPU,PR,270,492.5559259259259,514.2703703703704,501.5922222222222,529.5414814814815,584.1481481481482,3.248502994011976
SANTA VITÓRIA DO PALMAR,RS,372,473.7564516129032,500.44435483870967,494.9758064516129,513.4903225806452,574.0860215053764,2.4165009940357853
SANTALUZ,BA,487,459.8833675564682,491.78932238193016,469.2523613963039,492.5753593429158,574.7022587268993,1.411764705882353
SANTANA,AP,2545,464.79469548133596,494.2522593320236,474.29901768172886,488.698978388998,583.1277013752456,1.7881700054141851
SANTANA DE PARNAÍBA,SP,1694,511.341971664699,544.6448051948053,528.2544273907911,570.1661747343566,640.1416765053128,5.329204383039543
SANTANA DO ACARAÚ,CE,585,459.63162393162395,481.06307692307695,472.37196581196577,498.24068376068374,545.7777777777778,1.1529318541996831
SANTANA DO ARAGUAIA,PA,219,437.0913242009132,457.7132420091324,437.92922374429224,463.59771689497717,518.5388127853881,2.054380664652568
SANTANA DO CARIRI,CE,185,457.9897297297298,474.02918918918914,457.93243243243245,497.02054054054054,572.3243243243244,1.2099447513812154
SANTANA DO IPANEMA,AL,841,467.53258026159335,490.9535077288942,473.6410225921522,502.7376932223544,607.7526753864447,1.5364208633093526
SANTARÉM,PA,6163,476.6911244523771,506.2094434528638,479.9906214505923,501.5621126074963,626.0879441830277,1.9066348607566848
SANTIAGO,RS,868,489.7008064516129,525.4667050691244,504.0115207373272,531.6574884792627,600.6451612903226,2.9572649572649574
SANTO AMARO,BA,733,456.37435197817194,482.6079126875852,470.318690313779,479.1443383356071,544.9386084583901,1.3851224105461393
SANTO ANDRÉ,SP,7542,514.9224874038716,552.7517767170511,535.171904004243,575.1875497215593,637.6398833200742,4.2716794139825485
SANTO ANTÔNIO,RN,777,464.19317889317887,492.45675675675676,474.70180180180176,501.9851994851995,603.2432432432432,1.506122448979592
SANTO ANTÔNIO DA PATRULHA,RS,354,484.6757062146893,520.969209039548,497.77768361581917,530.4844632768362,585.1977401129943,2.787878787878788
SANTO ANTÔNIO DA PLATINA,PR,628,489.30828025477706,522.5468152866242,507.9242038216561,535.8092356687898,594.7770700636943,3.43232044198895
SANTO ANTÔNIO DE JESUS,BA,2489,476.49907593411007,506.1842908798714,488.67010847730006,507.7465247087184,606.5809562073122,1.807412100095027
SANTO ANTÔNIO DE PÁDUA,RJ,541,499.6275415896488,534.5635859519409,512.9125693160813,550.6014787430685,681.1460258780037,2.5035714285714286
SANTO ANTÔNIO DO DESCOBERTO,GO,506,462.56936758893283,495.147233201581,482.01600790513834,491.9606719367589,576.7588932806324,1.96164199192463
SANTO ANTÔNIO DO IÇÁ,AM,216,424.53935185185185,439.19351851851854,416.500462962963,443.8041666666667,434.72222222222223,0.9298642533936652
SANTO ANTÔNIO DO LEVERGER,MT,135,451.64074074074074,488.7422222222222,461.81925925925924,494.37925925925924,558.9629629629629,2.6791044776119404
SANTO ESTÊVÃO,BA,966,455.2856107660456,474.4683229813665,462.0685300207039,481.56097308488614,568.2194616977225,1.3820083682008368
SANTO ÂNGELO,RS,1076,498.10148698884757,533.9549256505576,519.4474907063197,547.0202602230484,633.3271375464684,3.4772162386081193
SANTOS,SP,4021,517.3392190997264,554.8119621984581,537.7203680676449,579.7671474757524,649.4553593633425,5.149691991786447
SANTOS DUMONT,MG,501,499.77405189620754,539.8021956087824,514.1309381237525,551.9337325349301,639.7604790419161,2.5389805097451275
SAPEAÇU,BA,421,455.5330166270784,472.66840855106886,456.9895486935867,478.89002375296917,551.9239904988124,1.3607843137254902
SAPEZAL,MT,247,490.20931174089066,515.3198380566802,499.64777327935224,529.1048582995951,625.9919028340081,3.515576323987539
SAPIRANGA,RS,579,495.4366148531951,538.759067357513,517.9777202072538,547.5231433506045,620.6217616580311,2.9583333333333335
SAPUCAIA DO SUL,RS,915,493.2886338797814,532.1642622950819,514.1703825136613,535.455956284153,582.448087431694,2.9053867403314917
SAPÉ,PB,898,459.7035634743875,486.1712694877505,468.06325167037863,484.63975501113583,601.6481069042317,1.375
SAQUAREMA,RJ,711,493.9428973277075,529.0817158931083,508.22855133614627,530.8097046413502,625.8227848101266,2.6445115810674724
SARANDI,RS,1210,483.93148760330575,514.954132231405,496.2523966942149,513.2387603305785,596.4132231404959,2.6875
SEABRA,BA,1440,468.8193055555556,496.63923611111113,479.38,507.2500694444444,619.1388888888889,1.6201183431952664
SEARA,SC,276,494.68333333333334,524.6394927536232,497.756884057971,537.5373188405797,604.4202898550725,3.769230769230769
SENA MADUREIRA,AC,360,455.9486111111111,489.5088888888889,471.0130555555556,482.8091666666666,567.9444444444445,1.8473684210526315
SENADOR CANEDO,GO,1276,470.58667711598747,505.9764106583072,488.2758620689655,502.476802507837,599.3730407523511,2.0612968591692
SENADOR GUIOMARD,AC,315,458.9304761904762,488.075873015873,470.992380952381,491.1514285714286,562.4126984126984,1.9317673378076063
SENADOR POMPEU,CE,395,463.4605063291139,495.4048101265823,482.62151898734174,505.420253164557,570.126582278481,1.191588785046729
SENHOR DO BONFIM,BA,2056,472.9653696498055,490.76454280155644,475.5636186770428,500.73025291828793,593.3365758754863,1.722723704866562
SENTO SÉ,BA,123,445.4520325203252,476.0430894308943,449.95284552845527,476.3528455284553,571.219512195122,1.6444444444444444
SEROPÉDICA,RJ,1141,482.83198948290976,521.3472392638037,498.5766871165644,508.34057843996493,582.6292725679228,2.042817679558011
SERRA,ES,4898,495.2129848917926,529.381400571662,509.08031849734584,536.5683340138833,616.5455287872601,2.6500136128505307
SERRA DO RAMALHO,BA,200,462.70050000000003,480.975,458.74449999999996,487.902,599.7,1.3984063745019921
SERRA DOURADA,BA,289,462.7878892733564,481.65397923875435,457.98339100346027,496.8377162629758,600.0692041522491,1.3791540785498488
SERRA TALHADA,PE,1543,481.9355800388853,505.6860661049903,489.100842514582,523.4154244977317,616.6040181464679,1.8768115942028984
SERRANA,SP,350,496.64057142857143,534.2357142857143,514.1314285714286,540.7511428571429,642.6285714285714,3.1413551401869158
SERRINHA,BA,1799,472.42629238465815,495.99177320733736,479.3365758754864,501.20972762645914,593.0628126737076,1.5261834939254295
SERRO,MG,320,478.5940625,502.88500000000005,489.49906250000004,507.894375,571.6875,1.9966740576496673
SERTÂNIA,PE,396,474.32828282828285,497.75656565656567,481.20606060606065,511.40050505050505,612.5757575757576,1.4542483660130718
SERTÃOZINHO,SP,1311,514.4978642257818,543.4256292906178,526.5260106788711,567.6067887109077,646.1022120518688,3.592825676526117
SETE LAGOAS,MG,2843,515.9681322546605,548.7794231445656,529.3322546605699,573.9654590221597,680.4220893422441,3.286668561682774
SETE QUEDAS,MS,149,453.25771812080535,476.5261744966443,462.87114093959735,494.19932885906036,502.6845637583893,2.011111111111111
SIDROLÂNDIA,MS,263,477.3125475285171,505.4262357414449,480.13916349809887,499.87376425855507,579.6197718631179,2.38283378746594
SILVES,AM,220,426.5863636363636,440.6559090909091,418.1363636363636,461.2581818181818,412.45454545454544,1.120162932790224
SILVÂNIA,GO,541,478.92735674676527,504.71293900184844,490.99112754158966,521.9332717190389,603.62292051756,2.5903703703703704
SIMÃO DIAS,SE,782,473.08260869565214,496.79705882352937,479.83849104859337,502.4851662404092,624.8593350383632,1.294392523364486
SIMÕES FILHO,BA,1180,474.4293220338983,505.8573728813559,488.5412711864406,504.6553389830509,590.9661016949152,1.6373983739837399
SINOP,MT,2177,498.1909049150207,522.0441892512632,499.9668350941663,539.5265962333486,614.248966467616,3.3011844331641287
SOBRADINHO,BA,872,479.6475917431193,510.3933486238532,490.3473623853211,518.8631880733946,624.5642201834862,2.130928853754941
SOBRAL,CE,4329,489.9473088473088,520.8750057750058,507.75273735273737,549.1148302148302,628.8750288750289,1.961489898989899
SOCORRO,SP,306,506.74575163398697,542.6153594771241,523.6137254901961,562.4284313725491,619.6078431372549,2.978823529411765
SOLEDADE,PB,1022,469.30264187866925,498.0826810176125,480.9812133072407,504.87407045009786,593.5225048923679,2.014102564102564
SOLONÓPOLE,CE,395,453.8744303797468,478.0,467.0498734177215,496.2944303797468,503.7974683544304,1.2673745173745175
SOLÂNEA,PB,687,467.0643377001456,488.63828238719066,469.8247452692867,494.15574963609896,606.8413391557497,1.4409975669099757
SOMBRIO,SC,530,490.55283018867925,523.9184905660377,502.3452830188679,535.4009433962265,609.5849056603773,2.7706489675516224
SOORETAMA,ES,173,475.2317919075145,493.86820809248553,485.7173410404625,501.36878612716765,591.2138728323699,1.9097744360902256
SOROCABA,SP,6191,518.095025036343,553.9712647391375,535.482910676789,574.8055887578744,637.0440962687773,4.2581956956956954
SORRISO,MT,962,487.28929313929314,515.0828482328483,494.29365904365903,531.9138253638254,604.5114345114345,3.575281803542673
SOURE,PA,508,449.91122047244096,462.00728346456697,440.5527559055118,461.4925196850394,600.9842519685039,1.2148817802503478
SOUSA,PB,2615,472.62975143403446,493.8778585086042,476.7767495219885,510.25579349904393,620.4206500956022,1.4863369076444137
SUMARÉ,SP,1598,498.94117647058823,538.9763454317897,521.8625156445557,552.2627659574468,615.4568210262829,3.312016385980883
SUMÉ,PB,856,457.84053738317755,479.6068925233645,465.0091121495327,489.16039719626167,581.2149532710281,1.311436672967864
SURUBIM,PE,1792,476.68738839285714,497.2512276785714,487.5278459821429,523.0999441964285,636.2834821428571,1.5201106083459024
SUZANO,SP,2272,498.12385563380275,537.7819982394366,521.5776408450704,548.5952464788732,618.4242957746479,2.8876973488233544
SÃO BENEDITO,CE,1224,463.6967320261438,491.12630718954244,478.5001633986928,506.1697712418301,593.9869281045752,1.3151534944480732
SÃO BENTO,MA,1128,459.7870567375886,479.5963652482269,465.93475177304964,493.3205673758865,575.4255319148937,1.2298358315488938
SÃO BENTO DO SUL,SC,806,508.0908188585608,541.2374689826303,514.441935483871,560.6526054590571,630.2977667493797,4.318888888888889
SÃO BENTO DO UNA,PE,522,476.08295019157083,494.70325670498084,489.3819923371647,515.1415708812261,599.3486590038315,1.4878640776699028
SÃO BERNARDO,MA,983,445.49898270600204,459.6358087487284,444.4325534079349,465.1854526958291,543.9471007121058,0.8828793774319066
SÃO BERNARDO DO CAMPO,SP,7446,513.8251544453398,552.6894708568359,535.8118452860597,573.4042438893366,642.0252484555466,4.115083147971613
SÃO BORJA,RS,682,481.7175953079179,518.0608504398826,504.9505865102639,511.3353372434018,581.3196480938417,2.7402073732718892
SÃO CAETANO DO SUL,SP,3110,526.5547909967845,561.0132154340836,544.0151446945338,593.5920900321543,658.4244372990354,5.372204924992924
SÃO CAITANO,PE,623,466.3102728731942,492.43194221508827,480.6365971107544,507.43788121990366,606.9662921348314,1.2682119205298013
SÃO CARLOS,SP,3725,527.4593020134228,560.8415838926175,539.1140134228187,584.904322147651,672.9127516778524,4.16763610981852
SÃO CRISTÓVÃO,SE,1407,475.91990049751246,502.23496801705755,484.1248045486851,502.3836531627577,600.8102345415779,1.6122967479674797
SÃO DOMINGOS DO CAPIM,PA,306,443.59934640522874,457.209477124183,446.3254901960785,463.01307189542484,564.6405228758169,1.322695035460993
SÃO DOMINGOS DO MARANHÃO,MA,598,454.57441471571906,480.3698996655519,460.35217391304343,489.5635451505017,590.7357859531772,1.4818652849740932
SÃO FELIPE,BA,302,458.72350993377484,488.1536423841059,466.74668874172187,480.003642384106,586.3576158940398,1.1741573033707866
SÃO FIDÉLIS,RJ,379,496.3134564643799,533.7543535620052,508.188654353562,540.1250659630607,619.3667546174142,2.8397027600849256
SÃO FRANCISCO,MG,796,466.43266331658293,493.3301507537688,479.5775125628141,500.98982412060303,582.3366834170854,1.5320930232558139
SÃO FRANCISCO DE ITABAPOANA,RJ,196,489.13775510204084,520.729081632653,498.4255102040816,520.4479591836734,626.2244897959183,1.8631756756756757
SÃO FRANCISCO DO CONDE,BA,247,455.46234817813763,478.67327935222676,457.863967611336,469.9947368421052,535.5465587044534,1.6150121065375302
SÃO FRANCISCO DO GUAPORÉ,RO,197,456.3989847715736,468.569035532995,460.9730964467005,477.4401015228426,558.984771573604,1.7462406015037595
SÃO FRANCISCO DO SUL,SC,316,499.6332278481013,532.2575949367089,517.5987341772152,544.9905063291139,598.4810126582279,3.5354609929078014
SÃO FÉLIX,BA,124,447.716935483871,464.7975806451613,451.95806451612907,452.42096774193544,525.8064516129032,1.015625
SÃO FÉLIX DO ARAGUAIA,MT,157,445.2974522292993,462.2114649681528,455.02484076433115,468.5624203821656,529.0445859872611,2.3118279569892475
SÃO FÉLIX DO XINGU,PA,275,447.9250909090909,474.31345454545453,450.8970909090909,483.2334545454546,552.0727272727273,1.9975247524752475
SÃO GABRIEL,BA,728,487.3554945054945,522.8538461538461,506.05631868131866,532.3626373626373,614.9725274725274,2.8594091903719914
SÃO GABRIEL DA CACHOEIRA,AM,288,444.3840277777778,472.23298611111113,455.37847222222223,456.80625000000003,515.2777777777778,1.4917355371900827
SÃO GABRIEL DA PALHA,ES,454,489.51519823788544,517.4149779735683,494.98590308370046,527.8834801762115,622.7753303964757,2.2821612349914235
SÃO GABRIEL DO OESTE,MS,238,503.0785714285714,519.9193277310925,504.82941176470587,537.9970588235294,620.3361344537815,3.0795847750865053
SÃO GERALDO DO ARAGUAIA,PA,218,448.58853211009176,474.6211009174312,452.16284403669727,471.2573394495413,570.183486238532,1.6126760563380282
SÃO GONÇALO,RJ,7666,490.3849073832507,529.6833420297418,510.02521523610744,529.683394208192,631.7166710148708,2.3779326923076924
SÃO GONÇALO DO AMARANTE,RN,2208,464.5914402173913,495.90706521739133,485.1558876811594,505.46168478260864,572.5996376811594,1.6318754141815772
SÃO GONÇALO DO SAPUCAÍ,MG,277,499.9848375451263,531.8317689530686,511.32166064981953,564.9945848375452,672.9963898916967,2.8015384615384615
SÃO GONÇALO DOS CAMPOS,BA,522,463.8498084291188,478.2103448275862,462.4595785440613,480.15287356321835,569.0421455938697,1.4818731117824773
SÃO GOTARDO,MG,635,490.1381102362205,514.6664566929134,502.4505511811023,535.708031496063,627.9370078740158,2.897202797202797
SÃO JERÔNIMO,RS,309,486.0715210355987,519.7906148867313,502.5242718446602,525.7818770226537,578.8349514563107,2.765418502202643
SÃO JOAQUIM,SC,188,479.5058510638298,517.7367021276596,493.4526595744681,520.7329787234042,560.1063829787234,2.845108695652174
SÃO JOAQUIM DA BARRA,SP,594,503.96262626262626,528.7880471380471,516.5845117845118,555.6873737373737,667.912457912458,3.2093352192362095
SÃO JOAQUIM DE BICAS,MG,161,489.2043478260869,526.6776397515529,507.4173913043478,531.3832298136646,590.0621118012423,2.374
SÃO JOSÉ,SC,2810,512.1083274021352,547.8261565836299,523.9185765124555,563.1536654804271,630.8398576512456,3.7261422005947553
SÃO JOSÉ DA LAPA,MG,295,482.728813559322,524.3464406779661,506.6152542372881,522.955593220339,604.0677966101695,2.726618705035971
SÃO JOSÉ DA TAPERA,AL,386,461.94455958549224,487.8906735751295,466.91865284974097,491.86502590673575,592.5906735751296,1.3841059602649006
SÃO JOSÉ DE MIPIBU,RN,530,467.45,498.61641509433963,478.2120754716981,495.54433962264153,581.1320754716982,1.7586926286509041
SÃO JOSÉ DE PIRANHAS,PB,456,468.5905701754386,494.27171052631576,475.6300438596491,516.1304824561404,615.7456140350877,1.5229779411764706
SÃO JOSÉ DE RIBAMAR,MA,1486,456.8820323014805,485.06965006729473,468.45121130551814,482.91944818304177,566.6621803499327,1.4440818102697999
SÃO JOSÉ DO BELMONTE,PE,554,458.3640794223827,485.62328519855595,474.7909747292419,507.38808664259926,600.2166064981949,1.5444983818770226
SÃO JOSÉ DO EGITO,PE,1183,471.3215553677092,494.2063398140321,483.70557903634824,516.9647506339815,591.3778529163145,1.338976377952756
SÃO JOSÉ DO NORTE,RS,205,466.0487804878049,499.28487804878046,479.2682926829268,506.4570731707317,566.0487804878048,2.1753048780487805
SÃO JOSÉ DO RIO CLARO,MT,132,463.2204545454545,488.36515151515147,479.59166666666664,498.16590909090905,556.6666666666666,2.8684210526315788
SÃO JOSÉ DO RIO PARDO,SP,566,519.8871024734982,548.0908127208481,529.5528268551237,577.6371024734982,672.0494699646644,3.6561969439728355
SÃO JOSÉ DO RIO PRETO,SP,5543,530.4842323651452,556.2375789283781,538.8305791087859,587.1205484394733,675.839797943352,4.50161427357689
SÃO JOSÉ DOS CAMPOS,SP,7726,534.4793424799378,568.1020838726379,546.4139787729745,603.0029251876779,674.7035982397101,4.788722059155566
SÃO JOSÉ DOS PINHAIS,PR,2553,504.40736388562476,543.3895025460242,523.4667841754798,550.0039169604387,612.4010967489228,3.2602475928473176
SÃO JOSÉ DOS QUATRO MARCOS,MT,148,461.57094594594594,492.17499999999995,471.76013513513516,494.5128378378378,571.2162162162163,2.453125
SÃO JOÃO DA BALIZA,RR,69,445.4623188405797,451.031884057971,441.7405797101449,455.8376811594203,557.1014492753624,2.027173913043478
SÃO JOÃO DA BOA VISTA,SP,850,532.8631764705882,560.7676470588235,540.3971764705882,595.7789411764705,688.3764705882353,4.496774193548387
SÃO JOÃO DE MERITI,RJ,3512,483.1878416856492,523.7813496583144,507.0023063781321,525.7146070615034,613.5364464692483,2.1440938822624087
SÃO JOÃO DEL REI,MG,2659,509.24118089507334,545.9106807070327,521.587476494923,564.9769086122603,662.9108687476495,2.6599719101123593
SÃO JOÃO DO PARAÍSO,MG,378,485.14021164021165,519.2661375661376,499.32380952380953,544.3208994708995,626.031746031746,1.6870748299319729
SÃO JOÃO DO PIAUÍ,PI,902,441.7822616407982,462.72727272727275,450.0609756097561,471.4006651884701,548.8470066518847,1.2750775594622543
SÃO JOÃO DO RIO DO PEIXE,PB,606,466.9141914191419,484.3674917491749,470.04405940594063,503.6115511551155,603.2343234323432,1.3062169312169312
SÃO JOÃO DOS PATOS,MA,1083,449.75872576177284,466.5912280701754,453.8122807017544,477.58227146814403,569.8984302862419,1.3049074818986324
SÃO JOÃO EVANGELISTA,MG,449,490.32650334075726,518.5409799554566,504.9044543429844,547.0006681514476,636.7037861915368,2.2901701323251418
SÃO JOÃO NEPOMUCENO,MG,453,504.11368653421636,529.0147902869758,514.160706401766,554.8026490066226,661.1920529801324,2.4515260323159787
SÃO LEOPOLDO,RS,1638,513.8261294261293,555.7659340659341,533.8696581196581,572.001282051282,635.7875457875458,3.6034188034188035
SÃO LOURENÇO,MG,1148,506.9758710801394,538.10818815331,523.7540069686411,563.384668989547,656.4808362369338,2.8924980665119877
SÃO LOURENÇO DA MATA,PE,1702,474.45634547591067,500.9932432432432,485.4997062279671,502.1358989424207,587.1210340775558,1.549789029535865
SÃO LOURENÇO DO OESTE,SC,433,493.1143187066975,523.282909930716,499.3692840646651,544.6510392609699,615.9815242494226,3.4611650485436893
SÃO LOURENÇO DO SUL,RS,455,489.64527472527476,525.8013186813187,501.3824175824176,534.596043956044,594.5494505494505,2.562602965403624
SÃO LUIZ GONZAGA,RS,563,492.51847246891657,521.6801065719361,501.78774422735347,523.3241563055062,590.0177619893428,2.6288433382137626
SÃO LUÍS,MA,27126,480.42171717171715,513.710101010101,493.46167145911676,515.4014856595148,621.1863157118631,2.326561805972879
SÃO LUÍS DE MONTES BELOS,GO,1029,465.57871720116617,489.38377065111763,479.2575315840622,504.19494655004854,594.8493683187561,2.478307254623044
SÃO LUÍS DO QUITUNDE,AL,557,447.50287253141835,472.3842010771993,454.72082585278275,471.5908438061041,566.8581687612208,1.4929123711340206
SÃO MANUEL,SP,437,510.79862700228836,542.3727688787185,524.837528604119,559.7391304347826,632.4027459954233,3.8042986425339365
