MUNICIPIO,UF,QTD_PARTICIPANTES,NOTA_CN_MEDIA,NOTA_CH_MEDIA,NOTA_LC_MEDIA,NOTA_MT_MEDIA,NOTA_REDACAO_MEDIA,MEDIA_GERAL,RENDA_FAMILIAR_SM_MEDIA,CLUSTER
ARAPIRACA,AL,8249,490.7744575100012,515.4614377500303,508.3250818281004,527.0200145472178,626.0492180870408,533.5260419444782,1.1781356759394828,1
ARAPOEMA,TO,84,469.18571428571425,469.25119047619046,476.6047619047619,468.0190476190476,555.0,487.6121428571429,1.3620689655172413,0
ARAPONGAS,PR,1239,498.56004842615016,530.9245359160614,525.172397094431,542.6518159806295,597.6594027441485,538.9936400322841,2.4966974900924703,2
ARAPOTI,PR,227,504.5132158590308,535.331718061674,537.0493392070484,543.1550660792951,576.4757709251102,539.3050220264317,2.3549382716049383,2
ARAPUTANGA,MT,318,472.81729559748425,496.988679245283,493.87893081761007,489.92641509433963,619.2452830188679,514.5713207547169,2.024834437086093,1
ARARANGUÁ,SC,1053,513.1197530864197,541.7031339031339,535.0525166191833,560.420987654321,632.8015194681861,556.6195821462488,2.4260908281389137,2
ARARAQUARA,SP,3045,528.3966502463054,553.0511001642036,545.7206568144499,584.3648604269293,671.8292282430214,576.6724991789819,2.567598887515451,2
ARARAS,SP,1040,525.4720192307692,556.7854807692308,546.433173076923,595.8175961538462,664.3269230769231,577.7670384615385,2.58348095659876,2
ARARI,MA,1002,457.3775449101796,480.45908183632736,482.2286427145708,472.5439121756487,594.1117764471057,497.3441916167664,0.9316037735849056,0
ARARIPE,CE,656,466.64009146341465,495.4542682926829,495.34481707317076,510.15335365853656,597.9573170731708,513.1099695121951,0.7697557471264368,1
ARARIPINA,PE,2063,477.84590402326705,503.2923412506059,497.3053320407174,516.2629180804653,660.1745031507513,530.9761997091614,0.9479166666666666,1
ARARUAMA,RJ,1369,506.50014609203794,537.6871439006574,530.2952520087655,548.0653031409788,630.3579254930606,550.5811541271,1.731524926686217,2
ARARUNA,PB,601,466.0585690515807,494.9098169717138,490.30266222961734,478.8361064891847,603.9267886855241,506.8067886855241,0.7285513361462729,1
ARATUBA,CE,346,459.74508670520225,471.95144508670523,478.1127167630058,475.9722543352601,578.6127167630058,492.87884393063575,0.6744868035190615,0
ARAUCÁRIA,PR,1621,504.5138803207896,536.0054904380013,532.5946946329426,540.3480567550894,611.7211597779149,545.0366563849477,2.4066294317629917,2
ARAXÁ,MG,1203,520.753200332502,551.1283458021613,542.0434746467166,582.8494596841231,702.7431421446385,579.9035245220283,2.47532767925983,2
ARAÇATUBA,SP,2606,525.7341903300077,549.6237145049885,540.5455103607061,591.8591327705295,663.9907904834996,574.3506676899462,2.549168694241687,2
ARAÇOIABA,PE,390,459.9453846153846,480.03923076923076,479.26,476.3830769230769,524.5641025641025,484.0383589743589,0.7853200883002207,0
ARAÇOIABA DA SERRA,SP,267,508.06404494382025,545.5838951310861,534.1524344569289,572.4232209737828,611.8352059925094,554.4117602996255,2.2927807486631018,2
ARAÇUAÍ,MG,1128,478.88652482269504,506.08466312056737,500.65407801418445,507.55842198581564,611.063829787234,520.8495035460993,1.1546992481203007,1
ARCOS,MG,479,522.0745302713988,543.0304801670146,536.3795407098121,593.0720250521921,695.2818371607516,577.9676826722338,2.4054203539823007,2
ARCOVERDE,PE,2066,487.5250242013553,516.0503388189738,513.8898838334947,533.7677637947725,614.9757986447241,533.241761858664,1.115,1
AREADO,MG,484,493.3640495867769,523.4425619834711,517.8051652892563,534.1690082644628,629.7520661157025,539.706570247934,1.7703373015873016,1
AREIA,PB,625,475.36464000000007,494.36192,490.63215999999994,481.52992,581.6,504.697728,0.7758169934640523,1
AREIA BRANCA,RN,849,470.6193168433451,494.844640753828,489.5250883392226,480.52732626619553,601.2956419316844,507.36240282685515,1.0949760765550238,1
ARENÁPOLIS,MT,263,469.02509505703426,483.6311787072243,486.26692015209125,476.6912547528517,563.8783269961978,495.89855513307987,1.9879032258064515,0
ARINOS,MG,553,476.1622061482821,493.5629294755877,489.23670886075956,493.4292947558771,580.506329113924,506.5794936708861,1.1584278768233387,1
ARIPUANÃ,MT,111,476.2018018018018,503.4873873873874,502.9144144144144,479.4162162162162,535.4954954954954,499.503063063063,2.337748344370861,1
ARIQUEMES,RO,1434,487.0276847977685,508.1744769874477,504.45578800557877,511.39993026499303,615.0348675034868,525.2185495118549,1.7764830508474576,1
AROEIRAS,PB,543,459.47587476979743,480.5626151012891,477.5935543278085,472.358379373849,608.0294659300184,499.6039779005525,0.6376068376068376,0
ARRAIAS,TO,331,446.1253776435045,468.8117824773414,464.380664652568,441.1389728096677,522.9607250755287,468.68350453172206,0.8917682926829268,0
ARROIO DO MEIO,RS,131,525.3404580152672,566.2992366412213,550.8709923664122,603.8198473282442,657.8625954198474,580.8386259541985,2.729591836734694,2
ARROIO GRANDE,RS,208,486.8442307692308,507.09759615384615,508.125,511.5144230769231,565.6730769230769,515.8508653846154,1.4093851132686084,1
ARTUR NOGUEIRA,SP,706,502.3583569405099,535.3973087818697,533.864730878187,550.3212464589235,614.1359773371105,547.2155240793202,2.351400730816078,2
ARUJÁ,SP,1156,505.6269896193772,539.3343425605536,534.4092560553634,548.0780276816608,621.9204152249135,549.8738062283737,2.1465262379896526,2
ASSARÉ,CE,721,457.72274618585294,490.3908460471567,489.8933425797503,494.1190013869625,567.2954230235783,499.8842718446602,0.7349165596919127,0
ASSAÍ,PR,457,494.281181619256,522.1474835886214,518.4754923413567,525.6194748358862,595.2297592997812,531.1506783369803,1.925660792951542,1
ASSIS,SP,1456,511.1985576923077,544.5853021978022,537.1370879120878,564.2052197802199,646.2637362637363,560.6779807692308,2.516905737704918,2
ASSIS CHATEAUBRIAND,PR,604,502.61043046357617,522.1476821192053,523.0009933774834,534.3350993377484,606.9536423841059,537.8095695364239,2.399593495934959,2
ASTORGA,PR,375,496.2341333333333,526.7207999999999,521.5416,534.3584,617.4933333333333,539.2696533333333,2.377245508982036,2
ATALAIA,AL,501,460.1421157684631,483.9321357285429,481.6473053892215,469.4051896207585,565.748502994012,492.1750499001996,0.8938210227272727,0
ATALAIA DO NORTE,AM,117,417.7803418803419,432.80256410256413,434.67692307692306,406.8350427350427,411.96581196581195,420.8121367521368,0.6885964912280702,0
ATIBAIA,SP,1854,519.3000539374326,554.7384034519957,545.2219525350594,580.9129449838189,651.2081984897519,570.2763106796117,2.609598853868195,2
AUGUSTINÓPOLIS,TO,673,467.9410104011887,490.53982169390787,487.2563150074294,479.4361069836553,613.2540861812779,507.6854680534918,1.1957111834961998,1
AUGUSTO CORRÊA,PA,511,454.10782778864973,474.76066536203524,467.81898238747556,451.87808219178083,558.160469667319,481.34520547945203,0.6654727793696275,0
AURIFLAMA,SP,286,498.68356643356645,529.7681818181819,520.0751748251748,551.922027972028,640.0,548.0897902097902,1.9968220338983051,2
AURORA,CE,485,477.1517525773196,505.31257731958766,495.6068041237113,516.0354639175258,694.020618556701,537.625443298969,0.7413793103448276,1
AURORA DO PARÁ,PA,218,455.8756880733945,478.26422018348626,472.9169724770642,465.0059633027523,585.8715596330276,491.58688073394495,0.7850194552529183,0
AUTAZES,AM,158,450.3727848101265,470.63607594936707,469.7873417721519,444.1449367088607,488.60759493670884,464.709746835443,0.9086021505376344,0
AVARÉ,SP,1096,516.956204379562,545.5019160583942,540.2295620437956,579.8941605839416,645.4197080291971,565.600310218978,2.388029315960912,2
AÇAILÂNDIA,MA,1807,474.33137797454344,504.07299391256225,497.83790813503043,499.06198118428335,613.3370226895407,517.7282567791921,1.2874331550802138,1
AÇU,RN,1490,481.4164429530201,503.911677852349,496.0771812080537,496.55657718120807,606.4295302013422,516.8782818791946,1.045199326221224,1
BACABAL,MA,2699,467.22686180066694,492.49147832530565,488.1582067432382,486.969433123379,593.8792145238978,505.74503890329754,0.9320866141732284,1
BACURI,MA,403,438.1148883374689,458.36054590570717,460.34168734491317,443.063523573201,543.4739454094292,468.67091811414394,0.623574144486692,0
BAEPENDI,MG,262,508.8286259541985,539.2232824427481,529.1847328244274,564.0374045801526,690.0,566.2548091603054,1.5327380952380953,2
BAGÉ,RS,1573,492.3268277177368,526.0847425301971,525.2363636363636,526.9688493324857,583.3820724729816,530.7997711379529,1.6473298676748582,1
BAIXA GRANDE,BA,720,466.1247222222222,492.95375,487.6898611111111,481.33708333333334,583.6111111111111,502.3433055555555,0.748389175257732,0
BAIXO GUANDU,ES,253,511.72766798418974,533.9308300395257,523.6209486166008,559.3928853754941,639.7628458498024,553.6870355731226,1.9284420289855073,2
BAIÃO,PA,534,451.313670411985,465.0676029962547,459.83445692883896,449.7013108614232,556.629213483146,476.5092509363296,0.6432885906040269,0
BALNEÁRIO CAMBORIÚ,SC,1355,521.930332103321,551.6315129151291,544.5022878228782,574.4419188191882,652.7380073800738,569.0488118081181,2.6931175361407917,2
BALSAS,MA,2455,467.3632586558045,492.8164154786151,487.03604887983704,485.89148676171084,589.3930753564155,504.5000570264766,1.2873943403160604,1
BAMBUÍ,MG,411,512.7866180048661,541.5260340632603,532.7905109489051,566.2128953771289,672.7007299270073,565.2033576642335,1.9767303102625298,2
BANABUIÚ,CE,277,455.55703971119135,488.0862815884476,492.19277978339346,488.9371841155235,526.9314079422383,490.3409386281588,0.7041984732824428,0
BANANEIRAS,PB,1081,469.6654024051804,491.63432007400553,489.8354301572618,477.70555041628126,615.1526364477336,508.79866790009254,0.7760617760617761,1
BANDEIRANTES,PR,820,486.61341463414635,511.90890243902436,510.9592682926829,517.7629268292683,588.219512195122,523.0928048780488,1.9247835497835497,1
BARAÚNA,RN,422,473.56919431279624,489.9023696682464,491.7367298578199,483.65995260663504,649.431279620853,517.6599052132701,0.9171455938697318,1
BARBACENA,MG,3096,517.4569121447029,549.6046834625323,537.8545865633075,575.6715762273901,658.6692506459948,567.8514018087856,1.8039257369614512,2
BARBALHA,CE,1538,492.90286085825744,516.754811443433,511.2015604681404,526.1088426527958,629.7269180754226,535.3389986996099,1.1118206521739131,1
BARCARENA,PA,2154,471.4563602599814,500.78328690807797,493.5824976787372,477.9121634168988,579.7400185701022,504.6948653667595,1.2681096929975855,1
BARCELOS,AM,78,457.7961538461538,493.53461538461534,488.25,463.42051282051284,511.28205128205127,482.8566666666667,1.11,0
BARRA,BA,626,455.5966453674121,476.46501597444086,477.96837060702876,461.39424920127794,563.1948881789137,486.9238338658147,0.8359481582537517,0
BARRA BONITA,SP,543,511.2883977900552,540.2657458563535,540.2898710865562,558.7283609576427,652.2283609576427,560.5601473296499,2.093042071197411,2
BARRA DA ESTIVA,BA,815,469.66638036809815,500.50773006134966,489.84638036809815,494.41361963190184,579.9509202453987,506.8770061349693,0.9559286463798531,1
BARRA DE GUABIRABA,PE,171,470.5520467836257,497.37426900584796,488.26198830409356,492.06315789473683,722.8070175438596,534.2116959064327,0.6911764705882353,1
BARRA DE SÃO FRANCISCO,ES,570,492.08280701754387,520.2550877192983,511.20210526315793,535.4359649122807,622.8421052631579,536.3636140350877,1.5212038303693571,1
BARRA DO BUGRES,MT,328,470.7557926829268,499.3817073170732,494.2506097560976,486.2390243902439,556.6463414634146,501.4546951219512,1.7277777777777779,1
BARRA DO CHOÇA,BA,468,473.55961538461537,505.48333333333335,496.52457264957263,491.1418803418803,587.991452991453,510.9401709401709,0.9513776337115073,1
BARRA DO CORDA,MA,1237,466.6248989490703,492.62829426030714,491.91964430072755,488.5578011317704,608.9248181083266,509.7310913500404,1.0146082337317397,1
BARRA DO GARÇAS,MT,1415,485.7165371024735,509.6171024734982,505.71187279151945,507.2310954063604,577.73851590106,517.2030247349824,1.7275264394829613,1
BARRA DO PIRAÍ,RJ,733,516.4542974079127,547.2733969986358,536.943656207367,556.3346521145975,685.5115961800818,568.503519781719,1.823019801980198,2
BARRA DO TURVO,SP,43,461.67209302325585,493.0720930232558,506.59767441860464,471.8651162790698,514.8837209302326,489.6181395348837,1.6009615384615385,0
BARRA MANSA,RJ,1684,511.16549881235153,543.3861045130641,532.2458432304038,561.3062945368172,689.1686460807601,567.4544774346793,1.96875,2
BARRAS,PI,1742,451.3558553386912,474.6429965556831,470.0745120551091,459.852812858783,580.3214695752009,487.24952927669347,0.676588437321122,0
BARREIRA,CE,412,463.95703883495145,493.5033980582524,496.7660194174757,500.65606796116504,583.6407766990292,507.7046601941747,0.7130149812734082,1
BARREIRAS,BA,5105,494.57578844270324,517.6440352595495,509.63314397649367,519.5283643486778,649.7825661116552,538.2327796278158,1.4053656142646818,1
BARREIRINHA,AM,346,445.7309248554913,466.76849710982657,459.15953757225435,431.7132947976878,488.15028901734104,458.30450867052025,0.6356589147286822,0
BARREIRINHAS,MA,848,451.87099056603773,475.1334905660377,470.1286556603773,458.12087264150944,539.5990566037735,478.9706132075471,0.7710896309314587,0
BARREIROS,PE,1052,472.5902091254753,490.71368821292776,493.70171102661595,498.82889733840307,608.3460076045627,512.8361026615969,1.0062399355877616,1
BARRETOS,SP,1292,512.2832817337461,537.8867647058823,532.4997678018575,571.5549535603715,631.3467492260062,557.1143034055727,2.2998998664886514,2
BARRINHA,SP,329,493.8170212765957,518.2686930091186,517.258358662614,526.2115501519758,607.8419452887538,532.6795136778115,1.8936651583710407,1
BARRO,CE,520,484.23923076923074,511.0128846153846,503.4121153846154,522.3467307692307,638.9615384615385,531.9945,0.8233695652173914,1
BARROQUINHA,CE,351,460.6623931623932,492.91823361823356,488.57663817663814,486.3102564102564,571.3960113960114,499.9727065527066,0.720763723150358,0
BARUERI,SP,4399,507.96958399636287,544.3032507388043,539.7620595589906,557.4362809729485,629.2430097749489,555.742837008411,2.234947514359279,2
BARÃO DE COCAIS,MG,372,511.49677419354833,542.916129032258,529.4376344086021,570.0803763440861,669.8387096774194,564.7539247311828,2.2155172413793105,2
BARÃO DE GRAJAÚ,MA,427,456.35714285714283,484.9526932084309,477.5861826697892,463.0461358313818,561.1241217798595,488.61325526932086,0.75,0
BATAGUASSU,MS,283,480.5713780918728,511.87561837455826,506.9989399293287,504.84487632508836,584.7349823321555,517.8051590106007,2.0085669781931466,1
BATALHA,AL,1214,454.14621087314663,475.8170510708402,471.1976112026359,467.125453047776,555.0247116968699,484.6622075782537,0.7301173402868318,0
BATATAIS,SP,928,509.7418103448276,537.1068965517242,532.2521551724138,564.5886853448276,651.2931034482758,558.9965301724139,2.25940996948118,2
BATURITÉ,CE,1174,462.23441226575807,483.7986371379898,484.99982964224876,481.35178875638843,549.7785349233391,492.43264054514486,0.7459615384615385,0
BAURU,SP,4310,528.9747795823665,557.5395127610209,548.1587238979118,591.1752436194895,664.4640371229698,578.0624593967517,2.660467706013363,2
BAYEUX,PB,1496,478.89104278074865,509.16945187165777,503.9473930481284,496.185294117647,596.1096256684492,516.8605614973262,1.015482233502538,1
BEBEDOURO,SP,959,521.9025026068822,549.1713242961418,541.822732012513,591.01157455683,682.5234619395203,577.2863190823775,2.574712643678161,2
BEBERIBE,CE,939,465.5585729499468,491.98583599574016,494.47082002129923,497.865708200213,598.3812566560171,509.6524387646432,0.6784064665127021,1
BELA CRUZ,CE,444,479.1168918918919,502.32004504504505,500.68558558558556,518.7279279279279,613.918918918919,522.9538738738738,0.8863636363636364,1
BELA VISTA,MS,236,467.64957627118645,500.9449152542373,495.28559322033897,485.6580508474576,554.7457627118644,500.85677966101696,1.5718181818181818,0
BELFORD ROXO,RJ,2600,480.92350000000005,514.5902307692309,508.7297307692308,498.3972692307692,580.5384615384615,516.6358384615385,1.2038089480048368,1
BELO HORIZONTE,MG,39694,539.5595077341665,570.1075578173023,556.6825867889354,605.8103693253389,685.5192220486723,591.5358487428831,2.3554409236059937,2
BELO JARDIM,PE,1270,487.785905511811,516.3609448818897,515.2310236220472,532.2489763779528,651.1338582677165,540.5521417322834,1.075735294117647,1
BELO ORIENTE,MG,231,491.9848484848485,521.004761904762,510.504329004329,542.6861471861472,604.069264069264,534.0498701298701,1.6565573770491804,1
BELÉM,PA,42600,491.3354530516432,520.7688474178403,511.72389436619716,512.0558098591549,625.9154929577464,532.3598995305165,1.2864488779921768,1
BELÉM DO SÃO FRANCISCO,PE,643,450.84603421461895,461.52239502332816,465.0437013996889,462.56158631415235,528.1804043545878,473.6308242612753,0.7392241379310345,0
BENEVIDES,PA,1580,474.7561392405063,503.3361392405063,494.7690506329114,485.0642405063291,585.3417721518987,508.65346835443034,0.9831670822942643,1
BENJAMIN CONSTANT,AM,382,420.67984293193723,431.83769633507853,431.0717277486911,407.66125654450263,427.85340314136124,423.82078534031405,0.5491228070175439,0
BENTO GONÇALVES,RS,977,529.9877175025589,566.8323439099283,557.26417604913,600.5025588536336,678.9150460593654,586.7003684749233,3.0070356472795496,2
BEQUIMÃO,MA,252,447.93531746031744,479.2178571428571,475.44920634920635,451.9142857142857,528.2539682539683,476.5541269841269,0.75,0
BERTIOGA,SP,427,486.2220140515222,524.4615925058548,523.7969555035129,526.6932084309134,583.9344262295082,529.0216393442622,1.9830441640378549,1
BERURI,AM,105,441.4761904761905,451.8228571428572,445.60571428571427,441.61523809523806,457.14285714285717,447.5325714285715,0.8274058577405857,0
BETIM,MG,4385,512.3868871151653,547.0025769669327,537.8248118586089,561.2911060433295,635.1607753705815,558.7332314709236,2.050128644939966,2
BEZERROS,PE,1123,493.57791629563667,517.006856634016,513.2698130008905,533.3967943009795,654.2475512021372,542.299786286732,0.9067043618739903,1
BIGUAÇU,SC,948,508.3691983122363,543.8137130801688,529.7011603375528,554.745464135021,627.4683544303797,552.8195780590717,2.4359030837004405,2
BIRIGUI,SP,1250,512.38512,544.44712,539.37904,579.3608,647.392,564.5928160000001,2.193566591422122,2
BLUMENAU,SC,2650,523.823320754717,552.579924528302,544.540603773585,580.7755094339623,646.9207547169812,569.7280226415095,2.860794602698651,2
BOA ESPERANÇA,MG,919,498.8944504896627,523.1565832426551,516.6643090315561,541.2316648531013,649.6626768226333,545.9219368879217,1.6506777893639208,2
BOA VIAGEM,CE,905,459.8204419889503,480.4509392265193,483.3707182320442,492.06972375690606,544.9502762430939,492.1324198895028,0.6800202839756593,0
BOA VISTA,RR,5537,497.88764674011196,526.9404009391367,521.4992234061766,525.4045150803684,597.6918909156583,533.8847354162905,1.91238164603059,1
BOA VISTA DO RAMOS,AM,168,431.5845238095238,454.2232142857143,450.7958333333333,421.73035714285714,442.5,440.16678571428565,0.6440677966101694,0
BOCA DA MATA,AL,722,472.4592797783933,492.5558171745152,493.31440443213296,499.2134349030471,598.7534626038781,511.25927977839336,0.9587727708533078,1
BOCA DO ACRE,AM,253,457.83162055335964,483.8276679841897,494.199604743083,472.96561264822134,586.4822134387351,499.0613438735178,1.1136363636363635,0
BOCAIÚVA,MG,1018,497.22416502946953,523.3873280943026,516.3861493123771,527.6556974459725,642.9862475442043,541.5279174852652,1.3983812949640289,1
BODOQUENA,MS,77,471.89870129870127,503.9454545454546,492.6675324675325,487.2896103896104,577.1428571428571,506.5888311688312,1.5292207792207793,1
BOITUVA,SP,654,515.3209480122324,552.1345565749235,542.8496941896025,573.183486238532,638.2262996941896,564.342996941896,2.4374145006839947,2
BOM CONSELHO,PE,903,472.2840531561462,496.78504983388706,496.67519379844964,503.17419712070875,600.0885935769656,513.8014174972315,0.8073647294589178,1
BOM DESPACHO,MG,497,519.346277665996,546.1647887323944,537.9293762575453,577.5114688128773,684.3460764587525,573.0595975855132,2.45910780669145,2
BOM JARDIM,PE,1290,472.7615503875969,495.26317829457366,492.4230232558139,501.9781395348838,603.7054263565891,513.2262635658915,0.7482638888888888,1
BOM JESUS,PI,1916,455.405636743215,469.3904488517745,469.1038622129436,462.472860125261,548.4864300626305,480.9718475991649,0.8835844040762073,0
BOM JESUS DA LAPA,BA,1184,474.1808277027027,500.5383445945946,496.60929054054054,498.05903716216216,593.4628378378378,512.5700675675675,1.0665236051502145,1
BOM JESUS DE GOIÁS,GO,203,485.9793103448276,510.5088669950739,514.1147783251232,533.1901477832513,617.2413793103449,532.2068965517241,2.0619047619047617,1
BOM JESUS DO ITABAPOANA,RJ,783,504.2701149425287,528.8134099616858,516.1246487867177,539.209067688378,642.8607918263091,546.2556066411239,1.745490417136415,2
BOM SUCESSO,MG,434,495.66175115207375,520.071198156682,510.5235023041475,522.8223502304147,623.0414746543779,534.4240552995391,1.626063829787234,1
BONFIM,RR,27,441.6740740740741,480.57037037037037,471.18148148148146,463.6370370370371,466.6666666666667,464.745925925926,1.148936170212766,0
BONITO,PE,619,481.59063004846524,503.79402261712437,506.7550888529887,519.773505654281,635.2504038772213,529.4327302100162,1.0879289215686274,1
BOQUEIRÃO,PB,695,474.91597122302153,502.27223021582734,497.2579856115108,490.1565467625899,596.0575539568346,512.1320575539569,0.7674492385786802,1
BOQUIM,SE,880,467.56920454545457,492.8940909090909,485.9653409090909,485.44875,659.5227272727273,518.2800227272727,0.8336226851851852,1
BOQUIRA,BA,231,467.4142857142857,486.7961038961039,485.4549783549784,486.7658008658008,651.6017316017316,515.6065800865802,0.6419753086419753,1
BORBA,AM,192,440.3328125,459.4505208333333,459.284375,451.32395833333334,487.5,459.57833333333326,0.7091280653950953,0
BOTUCATU,SP,1705,534.5738416422288,563.4606451612904,550.001935483871,594.6469794721407,655.8123167155425,579.6991436950145,2.536830357142857,2
BRAGANÇA,PA,2661,466.98684704998124,490.6688838782412,481.55787298008266,472.1859827132657,583.8857572341225,499.0570687711387,0.9349061967026719,0
BRAGANÇA PAULISTA,SP,1970,514.3044162436548,546.782385786802,541.0645685279187,580.273350253807,654.0,567.2849441624365,2.446420680512594,2
BRASILÂNDIA DE MINAS,MG,345,474.34927536231885,498.13159420289855,492.90463768115944,494.2826086956522,578.0289855072464,507.5394202898551,1.2068713450292399,1
BRASILÉIA,AC,241,463.80165975103733,491.6734439834025,497.8958506224066,473.8058091286307,526.7219917012449,490.77975103734445,1.335820895522388,0
BRASNORTE,MT,87,481.27701149425286,500.32413793103444,505.2908045977012,526.7436781609196,556.551724137931,514.0374712643678,2.360576923076923,1
BRASÍLIA,DF,49654,516.9767954243364,546.5914568816208,539.6142143633947,558.1481270391107,640.9030490997704,560.4467285616465,2.1320411392405063,2
BRASÍLIA DE MINAS,MG,706,485.4432011331445,518.1604815864023,510.6890934844193,523.0008498583569,604.1359773371105,528.2859206798867,1.2502670940170941,1
BRAÇO DO NORTE,SC,483,505.45983436853004,537.8749482401656,527.7536231884058,548.8316770186335,626.335403726708,549.2510973084886,2.709551656920078,2
BREJETUBA,ES,117,493.78803418803415,524.2179487179487,510.59572649572647,529.6136752136753,635.7264957264957,538.788376068376,1.1259541984732824,1
BREJINHO DE NAZARÉ,TO,63,456.5285714285714,456.42857142857144,459.9349206349207,443.8984126984127,523.8095238095239,468.12,1.0205479452054795,0
BREJO,MA,638,443.9818181818182,463.3073667711598,459.16379310344826,444.3465517241379,566.1128526645768,475.38247648902814,0.6274583963691377,0
BREJO DA MADRE DE DEUS,PE,488,473.3456967213115,500.6348360655737,497.56311475409836,516.3479508196721,615.2868852459017,520.6356967213114,0.8569937369519833,1
BREJO SANTO,CE,1707,482.9908025776216,502.17709431751615,498.85629759812537,513.674165202109,620.2929115407147,523.5982542472174,0.9496384297520661,1
BREJÕES,BA,255,456.94666666666666,475.9231372549019,474.1207843137255,459.15450980392154,560.5490196078431,485.33882352941174,0.7207903780068728,0
BREU BRANCO,PA,402,458.2375621890547,479.8649253731344,477.77636815920397,461.5124378109453,547.3134328358209,484.9409452736319,0.9757495590828924,0
BREVES,PA,3083,451.8932533246837,477.2418747972754,471.5155043788518,448.58767434317224,535.3551735322737,476.9186960752513,0.7976458661860779,0
BROTAS DE MACAÚBAS,BA,259,467.2644787644788,490.5127413127413,481.6926640926641,484.0640926640927,596.1389961389962,503.9345945945946,0.9116379310344828,0
BRUMADINHO,MG,741,510.1968960863698,535.5122807017543,527.8885290148448,564.1855600539811,631.5519568151147,553.867044534413,2.2107904642409033,2
BRUMADO,BA,1504,494.79627659574464,531.5732712765957,516.3499335106384,541.8676861702128,647.5,546.4174335106384,1.256948733786288,2
BRUSQUE,SC,1147,516.822929380994,547.1480383609417,538.1885789014822,562.825283347864,638.5527462946818,560.7075152571928,2.789285714285714,2
BUERAREMA,BA,247,473.63522267206474,498.6336032388664,500.1582995951417,477.5506072874494,593.6032388663967,508.71619433198373,0.9128086419753086,1
BUJARU,PA,575,446.2078260869565,467.7417391304348,459.7050434782609,437.23408695652176,515.4782608695652,465.2733913043479,0.7219745222929936,0
BURITI BRAVO,MA,502,441.36035856573704,462.5946215139442,463.04760956175295,449.69143426294823,564.4223107569721,476.223266932271,0.6663201663201663,0
BURITI DOS LOPES,PI,768,453.057421875,479.7467447916667,473.7266927083333,451.2104166666666,551.8489583333334,481.91804687499996,0.6098677517802645,0
BURITICUPU,MA,820,458.5189024390244,480.10121951219514,480.7187804878049,467.31951219512194,548.6585365853658,487.06339024390246,0.9867788461538461,0
BURITIS,RO,612,473.15179738562097,503.2633986928105,497.1578431372549,499.63415032679734,596.7647058823529,513.9943790849672,1.5701262272089762,1
BUTIÁ,RS,209,493.68803827751196,535.5205741626794,532.1913875598086,529.633014354067,595.6937799043062,537.3453588516746,1.9542483660130718,2
CAAPIRANGA,AM,86,430.3186046511628,435.7151162790698,449.0720930232558,439.6813953488372,453.0232558139535,441.5620930232559,0.6428571428571429,0
CAAPORÃ,PB,305,460.7822950819672,485.78065573770493,481.91934426229506,461.84622950819676,568.7868852459017,491.82308196721317,0.944620253164557,0
CAARAPÓ,MS,252,478.70396825396824,503.8579365079365,497.80833333333334,494.21388888888885,580.0793650793651,510.93269841269847,1.7421652421652423,1
CABEDELO,PB,1360,491.3958088235294,518.9320588235294,514.7051470588235,515.0061029411766,608.6323529411765,529.7342941176471,1.4036425902864258,1
CABO DE SANTO AGOSTINHO,PE,2769,483.3151679306609,511.5287107258938,510.802094618996,508.2118093174431,588.1040086673889,520.3923582520765,1.225767821921668,1
CABO FRIO,RJ,2683,509.56224375698844,542.0188594856504,533.8136041744316,557.5746179649645,653.0376444278793,559.2013939619828,1.9585492227979275,2
CABREÚVA,SP,393,503.024427480916,541.769465648855,536.870737913486,560.8783715012723,618.7277353689567,552.2541475826972,2.4443207126948776,2
CABROBÓ,PE,1097,449.63135824977206,464.308933454877,465.16836827711944,459.93564266180493,519.3983591613492,471.6885323609846,0.6934432515337423,0
CACHOEIRA,BA,1050,463.7266666666667,479.8555238095238,476.0209523809524,463.10085714285714,550.1142857142858,486.5636571428571,0.8058431952662722,0
CACHOEIRA DO SUL,RS,1054,505.72030360531306,539.6059772296014,535.9980075901328,553.4977229601518,641.3092979127134,555.2262618595826,1.9572916666666667,2
CACHOEIRA PAULISTA,SP,317,518.8047318611988,545.8416403785488,536.4930599369085,568.5880126182965,626.1198738170347,559.1694637223975,2.078472222222222,2
CACHOEIRAS DE MACACU,RJ,602,502.32093023255817,528.6774086378738,522.3275747508305,534.3300664451828,648.7707641196014,547.2853488372093,1.5658409387222947,2
CACHOEIRINHA,RS,1333,502.4837959489873,539.4783945986496,537.6891222805701,547.4076519129783,628.7471867966992,551.161230307577,2.292929292929293,2
CACHOEIRO DE ITAPEMIRIM,ES,2810,509.40281138790033,533.5502491103202,526.7015658362989,555.8633807829182,670.932384341637,559.2900782918149,1.9153740875912408,2
CACIMBA DE DENTRO,PB,343,465.9892128279883,497.5778425655977,496.7842565597668,488.4516034985423,604.0233236151604,510.565247813411,0.6060606060606061,1
CACOAL,RO,1571,492.57963080840227,517.0864417568428,509.53558243157227,528.3305537873966,607.2183322724379,530.9501082113304,1.9068446088794926,1
CACULÉ,BA,1297,483.6784888203547,507.44309946029296,498.4823438704703,521.5190439475713,643.3153430994603,530.8876638396299,0.8835877862595419,1
CAETITÉ,BA,1847,476.20194910665947,506.7914455874391,498.0022739577693,516.2050893340553,656.654033567948,530.7709583107742,0.9643058690744921,1
