MUNICIPIO,UF,QTD_PARTICIPANTES,NOTA_CN_MEDIA,NOTA_CH_MEDIA,NOTA_LC_MEDIA,NOTA_MT_MEDIA,NOTA_REDACAO_MEDIA,MEDIA_GERAL,RENDA_FAMILIAR_SM_MEDIA
ESTEIO,RS,1697,519.4196817913966,535.492987625221,532.5503241013554,541.2339422510312,537.1714790807307,533.173682969947,2.270976200080678
ESTREITO,MA,945,484.8932275132275,485.40867724867724,475.105291005291,482.0402116402116,486.0740740740741,482.70429629629626,1.2536828422876949
ESTRELA,RS,505,540.0283168316831,553.7033663366337,536.8685148514851,575.8801980198019,566.8118811881188,554.6584554455445,2.8623595505617976
ESTÂNCIA,SE,2126,493.4560677328316,498.4001411100658,491.8148165569144,489.56801505174036,519.1533396048918,498.47847601128876,1.165694591728526
ESTÂNCIA VELHA,RS,876,515.5013698630137,532.9993150684932,531.491095890411,544.7619863013699,541.3698630136986,533.2247260273973,2.4098586017282013
EUCLIDES DA CUNHA,BA,1300,484.97415384615385,495.4478461538461,488.62538461538463,476.3895384615385,505.18461538461537,490.1243076923077,0.9821528165086447
EUNÁPOLIS,BA,2628,503.5986681887367,510.89939117199395,505.6394216133942,499.6149543378996,524.9695585996956,508.94439878234397,1.4741313234542668
EUSÉBIO,CE,1471,506.18857919782465,517.5089055064582,509.36716519374573,516.7209381373216,526.8660774983005,515.3303331067301,1.292959703566466
EXTREMOZ,RN,1030,495.5982524271845,498.69077669902913,496.4545631067961,488.3855339805825,487.7281553398058,493.3714563106796,1.1998381877022655
EXU,PE,1302,486.65337941628263,484.32549923195086,477.9890168970814,485.7794162826421,486.5437788018433,484.25821812596007,0.8994813910921293
FARIAS BRITO,CE,502,492.08685258964147,491.91454183266933,484.7641434262948,498.27729083665344,466.45418326693226,486.69940239043825,0.8648753894080997
FARROUPILHA,RS,972,523.6833333333334,545.1635802469136,531.4460905349794,554.4762345679013,563.1481481481482,543.5834773662552,2.7751677852348995
FAZENDA RIO GRANDE,PR,2046,504.3652492668622,523.8789345063539,515.6043988269795,511.17570869990226,495.3958944281525,510.0840371456501,2.010745416290953
FEIJÓ,AC,621,478.0702093397745,483.7096618357488,483.08985507246376,478.6798711755234,479.87117552334945,480.684154589372,0.9955056179775281
FEIRA DE SANTANA,BA,17582,505.303566147196,513.436508929587,505.7702422932545,502.47457627118644,528.9261744966443,511.1822136275737,1.3417997931272267
FELIZ NATAL,MT,253,496.04150197628456,505.14703557312254,488.12252964426875,496.4869565217391,457.94466403162056,488.74853754940716,1.926392572944297
FERNANDO DE NORONHA,PE,38,480.47631578947363,498.63157894736844,488.5210526315789,477.3236842105263,430.0,474.99052631578945,2.0364583333333335
FERNANDÓPOLIS,SP,1446,530.9560165975104,543.1761410788381,531.0530428769017,551.1184647302905,561.7150760719226,543.6037482710926,2.3691383352872215
FERRAZ DE VASCONCELOS,SP,4204,496.3623691722169,512.6969077069457,513.4417459562321,501.5052806850619,498.9153187440533,504.584324452902,1.755275745638717
FLORESTA,PE,1344,482.43958333333336,487.1919642857143,485.7709077380952,485.7157738095238,497.6636904761905,487.75638392857144,0.9691129883843717
FLORESTA DO ARAGUAIA,PA,348,476.56293103448274,473.47298850574714,463.7617816091954,456.0020114942529,438.3333333333333,461.6266091954023,1.0886150234741785
FLORIANO,PI,5923,486.4969947661658,486.4363329393888,477.8323822387304,481.51298328549717,484.8590241431707,483.4275434745906,1.1278172793131205
FLORIANÓPOLIS,SC,9412,558.5745218869529,570.5794198895028,552.4805779855503,581.5806629834254,577.9218019549511,568.2273969400765,2.5899607475040534
FONTE BOA,AM,212,470.4306603773585,462.3867924528302,461.4452830188679,466.8306603773585,453.77358490566036,462.9733962264151,0.9129901960784313
FORMIGA,MG,1438,535.8155771905424,548.0231571627261,527.6378303198887,566.6278164116829,577.4826147426982,551.1173991655078,2.1752406738868832
FORMOSA,GO,2985,502.545594639866,507.7013065326633,500.0350083752094,503.76978224455615,506.1507537688442,504.0404891122278,1.5349352828379674
FORMOSA DA SERRA NEGRA,MA,654,474.62125382262997,470.97125382263,459.9380733944954,471.3918960244648,441.43730886850153,463.6719571865444,0.6906896551724138
FORMOSO DO ARAGUAIA,TO,466,497.06437768240346,492.1392703862661,481.8555793991417,486.51330472103007,500.2145922746781,491.55742489270386,1.2558510638297873
FORQUILHA,CE,822,485.52153284671533,495.8361313868613,487.3335766423358,504.2448905109489,463.4793187347932,487.2830900243309,0.9065884476534296
FORTALEZA,CE,82745,519.9529518399903,534.9832122786875,523.5339597558765,537.8356770801861,564.7553326484984,536.2122267206478,1.5414500160262117
FOZ DO IGUAÇU,PR,6041,521.3313855321967,537.6848369475252,528.867257076643,535.8312199966892,531.6437675881476,531.0716934282402,2.23796403712297
FRAIBURGO,SC,564,513.2886524822695,526.8663120567376,516.8361702127659,536.945390070922,541.4893617021277,527.0851773049645,2.227401129943503
FRANCA,SP,8410,521.2191438763377,535.6267657550535,526.4071938168846,539.5615338882283,567.5957193816885,538.0820713436385,2.298450508788159
FRANCISCO BELTRÃO,PR,3350,523.1992537313433,538.2545671641791,521.0166865671641,538.2042388059701,528.310447761194,529.79703880597,2.342741935483871
FRANCISCO MORATO,SP,2951,490.8700440528634,510.8652321247035,508.7003049813623,494.0501863774992,491.94849203659777,499.28685191460517,1.6047317362898437
FRANCISCO SÁ,MG,649,494.8813559322034,503.8234206471495,492.25963020030815,494.2993836671803,524.6841294298921,501.9895839753467,1.1656942823803966
FRANCO DA ROCHA,SP,2541,497.05765446674536,515.5648957103502,513.5866194411649,502.12707595434864,505.383707201889,506.74399055489965,1.8234055354993983
FREDERICO WESTPHALEN,RS,2290,513.4391703056768,523.5173799126637,508.76096069869,516.0783842794759,539.589519650655,520.2770829694323,1.9625275532696547
FRUTAL,MG,1422,510.8397327707454,517.5182137834037,505.74142053445854,514.176582278481,502.0956399437412,510.0743178621659,1.959902794653706
FÁTIMA DO SUL,MS,556,502.3492805755396,508.59964028776983,501.960071942446,502.3244604316547,518.273381294964,506.70136690647485,1.6248285322359397
GANDU,BA,1584,489.08838383838383,500.51376262626263,488.323547979798,478.27720959595956,522.209595959596,495.6825,0.975191700496166
GARANHUNS,PE,7368,499.1351927252986,506.8143593919653,502.03103963083606,502.04305103148755,504.514115092291,502.9075515743757,1.1311795530947202
GARARU,SE,562,483.21049822064055,481.8768683274021,473.01370106761567,470.8635231316726,492.135231316726,480.21996441281135,0.7382753403933434
GARIBALDI,RS,492,533.9310975609756,552.169512195122,536.4424796747968,556.729674796748,578.69918699187,551.5943902439025,2.9573394495412844
GAROPABA,SC,521,518.7644913627639,533.0986564299425,524.8913627639156,538.8013435700576,513.0902111324376,525.7292130518234,2.244891008174387
GARÇA,SP,843,516.3110320284698,530.326453143535,520.5416370106761,527.5965599051009,551.0794780545671,529.1710320284698,2.1134913400182316
GETÚLIO VARGAS,RS,604,514.1337748344371,522.566225165563,509.78923841059606,524.5,536.4238410596026,521.4826158940398,2.3273727647867952
GIRAU DO PONCIANO,AL,1652,477.0380750605327,480.9863196125908,472.3254237288135,475.79800242130756,482.0217917675545,477.63392251815975,0.7465042850699143
GIRUÁ,RS,274,509.03175182481755,521.6832116788322,513.4350364963504,514.2518248175182,530.1459854014598,517.7095620437956,1.7106958762886597
GLÓRIA DO GOITÁ,PE,1014,490.060157790927,488.97879684418143,482.5742603550296,480.1351084812623,525.1479289940828,493.3792504930966,0.889866979655712
GOIANA,PE,2183,491.6470911589556,499.2102153000458,495.78172240036645,494.47526339899224,500.25652771415486,496.27416399450306,1.270568070519099
GOIANINHA,RN,1499,489.56631087391594,492.5070713809206,490.4513008672448,486.42288192128086,490.07338225483653,489.80418945963976,1.1600973236009733
GOIANIRA,GO,1151,499.98453518679406,508.4042571676803,502.7132059079062,495.2956559513467,503.63162467419636,502.00585577758477,1.504127682993946
GOIANÉSIA,GO,1873,510.1045381740523,516.9681260010678,506.5857447944474,517.5945008008542,541.3667912439936,518.5239402028831,1.770743301642178
GOIANÉSIA DO PARÁ,PA,384,477.5885416666667,494.8455729166667,481.72812500000003,469.86432291666665,475.6770833333333,479.94072916666676,1.188793103448276
GOIATUBA,GO,622,509.2837620578778,519.8405144694534,506.8602893890675,520.402733118971,525.273311897106,516.3321221864951,2.1997800586510263
GOIOERÊ,PR,652,501.86012269938647,509.40889570552145,505.169018404908,505.7924846625767,521.8098159509202,508.80806748466256,2.1228179551122195
GOIÁS,GO,1256,507.099601910828,519.3501592356688,506.15939490445857,507.1021496815287,536.0828025477707,515.158821656051,1.6129032258064515
GOIÂNIA,GO,45379,534.2472597456973,543.1462592829282,529.3163247317041,544.7709931906829,577.0726547521981,545.7106983406422,2.0834315220404767
GOVERNADOR MANGABEIRA,BA,847,483.6282172373081,482.9118063754427,475.5622195985832,468.3885478158205,478.417945690673,477.78174734356554,0.8334794040315513
GOVERNADOR NUNES FREIRE,MA,351,483.50056980056985,476.40370370370374,464.27606837606834,468.23703703703706,454.64387464387465,469.41225071225074,0.7955407969639469
GOVERNADOR VALADARES,MG,9620,517.7622037422038,529.5366735966736,519.0161122661123,534.434864864865,549.1600831600831,529.9819875259875,1.7502492699950145
GRAJAÚ,MA,1958,477.4514811031665,473.20132788559755,468.34259448416753,465.79356486210423,447.0173646578141,466.36126659857,0.9372113676731794
GRANJA,CE,1131,485.83519009725904,491.36242263483643,482.62281167108756,493.9950486295314,484.19098143236073,487.60129089301506,0.811706629055007
GRAVATAÍ,RS,4181,516.9322889260942,533.1086342980149,531.238674958144,532.8396555847884,538.3496771107391,530.4937861755561,2.236842105263158
GRAVATÁ,PE,2959,499.23501182832035,505.6824602906387,502.32088543426835,501.1679621493748,507.91483609327474,503.2642311591753,1.0886729222520106
GUAJARÁ-MIRIM,RO,2091,478.36307986609273,482.30243902439025,480.1531802965089,470.42453371592535,435.92539454806314,469.433725490196,1.3066334991708126
GUANAMBI,BA,3752,509.8914179104478,514.7070095948827,499.73539445628995,512.5304104477613,541.3912579957356,515.6510980810234,1.2104264916957146
GUANHÃES,MG,1349,511.46404744255005,522.7141586360267,508.7336545589325,522.3240177909562,523.3802816901408,517.7232320237213,1.428759508484494
GUAPIMIRIM,RJ,725,507.4564137931035,524.3376551724137,515.888275862069,513.0620689655173,524.4965517241379,517.0481931034483,1.558550185873606
GUAPORÉ,RS,806,525.9285359801489,536.9241935483872,524.2112903225807,541.540570719603,558.5856079404466,537.4380397022333,2.731373690337602
GUARABIRA,PB,4371,491.3053305879662,502.09702585220776,492.38334477236333,492.53369938229235,504.8272706474491,496.6293342484558,1.1628406804463143
GUARACIABA DO NORTE,CE,1421,494.51935256861367,499.2795214637579,484.75932441942297,504.8160450387051,527.2906403940887,502.13297677691764,0.9896750169262017
GUARAMIRIM,SC,506,508.46482213438736,519.4863636363635,514.8320158102766,514.492490118577,509.1699604743083,513.2891304347827,2.6343797856049003
GUARANTÃ DO NORTE,MT,597,509.5217755443886,513.5658291457286,495.8943048576215,499.2420435510888,490.72026800670017,501.7888442211055,1.650473933649289
GUARAPARI,ES,2670,522.938052434457,531.110861423221,519.4410861423221,532.5437453183521,542.9138576779026,529.7895205992509,1.6660526315789475
GUARAPUAVA,PR,4531,518.6496799823439,529.5925182079012,519.5274994482454,522.3379607150739,510.7128669167954,520.1641050540719,2.0862687540769733
GUARARAPES,SP,594,529.2469696969697,540.8705387205387,529.9991582491582,546.4195286195286,554.6127946127946,540.2297979797979,2.3867127496159752
GUARATINGUETÁ,SP,1806,539.2853820598007,557.0351052048727,542.0573643410853,568.9610741971206,577.3532668881506,556.938438538206,2.529121110176619
GUARATUBA,PR,537,507.13165735567975,528.8716945996275,524.4610800744879,516.713966480447,526.2942271880819,520.6945251396648,2.100132625994695
GUARAÍ,TO,1574,480.1543202033037,477.7980940279542,475.3324650571792,470.1566073697586,488.4879288437103,478.3858831003812,1.261722866174921
GUARUJÁ,SP,4440,501.2643468468469,517.2014414414414,516.9885585585586,508.9472072072072,507.51801801801804,510.38391441441445,1.9560617193240264
GUARULHOS,SP,21806,509.97702925800235,529.8418416949463,523.9880629184628,525.7348894799596,528.5747042098506,523.6233055122443,2.0692150959462334
GUAXUPÉ,MG,1241,533.6034649476229,549.3951651893634,532.2689766317486,561.4965350523771,569.8791297340854,549.3286543110395,2.083858764186633
GUAÇUÍ,ES,729,518.1825788751714,529.1644718792867,509.840877914952,521.1148148148148,527.1330589849108,521.0871604938271,1.5822332233223322
GUAÍBA,RS,2202,504.6026793823797,519.772025431426,519.8556312443234,516.6640781108084,514.4959128065395,515.0780653950955,2.0448617221873038
GUAÍRA,SP,1528,513.4927356020943,521.2774214659686,511.4145942408377,518.5916884816754,515.890052356021,516.1332984293193,2.0976926853215514
GUIRATINGA,MT,296,494.82195945945944,487.82195945945944,480.1675675675676,477.79628378378385,505.6756756756757,489.25668918918916,1.394704433497537
GURUPI,TO,2599,507.7993459022701,513.7069257406695,501.272297037322,513.4435936898807,524.6171604463256,512.1678645632935,1.7496048055643376
HIDROLÂNDIA,CE,553,490.09168173598556,495.37540687160936,487.19801084990956,510.57956600361666,551.8987341772151,507.0286799276672,0.7820267686424475
HORIZONTE,CE,2008,499.8628984063745,511.5942729083666,504.29636454183265,508.9734561752988,514.8406374501992,507.9135258964144,1.0202833226014165
HORIZONTINA,RS,394,526.1246192893401,534.1467005076141,523.942385786802,539.8248730964467,549.3908629441624,534.6858883248731,2.409274193548387
HORTOLÂNDIA,SP,3582,509.3493299832496,527.5727247347851,525.1115857063093,523.6907872696817,526.0413176996092,522.3531490787269,2.246808111152835
HUMAITÁ,AM,1157,478.7783059636992,476.3789974070873,473.8884183232498,469.790492653414,448.78133102852206,469.5235090751945,1.2296804932735426
HUMBERTO DE CAMPOS,MA,404,467.8002475247524,464.8940594059406,456.66955445544556,451.76955445544553,433.51485148514854,454.9296534653466,0.5626029654036244
IBAITI,PR,588,504.47517006802724,518.6362244897958,504.9263605442177,510.8988095238095,516.5986394557823,511.1070408163265,1.8723837209302325
IBATÉ,SP,638,502.52789968652036,521.3324451410658,516.7177115987461,525.1884012539185,517.4608150470219,516.6454545454546,2.1096887550200805
IBIAPINA,CE,651,499.7360983102919,506.42365591397845,498.6663594470046,508.02334869431644,526.6359447004609,507.89708141321046,0.9226768377253814
IBICARAÍ,BA,1108,489.61705776173284,496.31696750902523,486.353880866426,481.81967509025264,517.2563176895306,494.27277978339345,0.9753726506804925
IBIMIRIM,PE,500,480.4198,481.9794,477.2326,488.0786,479.72,481.48608,1.0040916530278232
IBIPORÃ,PR,1246,518.9833868378813,528.3672552166934,518.7880417335474,521.2422953451044,512.5842696629213,519.9930497592295,2.1895539906103285
IBIRITÉ,MG,4062,507.67065484982766,520.8544066962088,514.0507385524372,513.7006893156081,517.4987690792713,514.7550516986706,1.819159599074788
IBITINGA,SP,990,518.9562626262626,535.2872727272728,527.8318181818182,543.409494949495,553.4343434343434,535.7838383838385,2.264060092449923
IBITITÁ,BA,643,494.3373250388803,494.1569206842924,487.444634525661,484.5912908242613,513.3748055987559,494.7809953343702,0.9325539568345323
IBIÚNA,SP,1192,509.2994966442953,526.6796140939597,517.8666946308724,523.3026845637585,528.9429530201343,521.2182885906041,1.8864915572232646
IBOTIRAMA,BA,704,481.69190340909086,484.5495738636364,473.5806818181818,475.95,499.7443181818182,483.10329545454545,1.0789106145251397
ICAPUÍ,CE,574,495.0796167247387,501.1839721254355,492.7074912891986,501.85540069686414,504.45993031358887,499.05728222996515,0.930379746835443
ICATU,MA,1100,468.88072727272726,464.62754545454544,460.205,454.2782727272727,430.41818181818184,455.6819454545454,0.8002689979825152
ICÓ,CE,1919,485.15143303804064,490.6736321000521,481.88619072433556,486.6660239708181,476.22720166753516,484.12089630015635,0.903524627202892
IGACI,AL,831,483.3678700361011,484.0448856799037,477.8744885679904,484.9749699157642,517.6413959085439,489.5807220216607,0.799671977507029
IGARAPÉ,MG,1013,519.0135241855874,529.198321816387,518.1,533.9162882527147,524.4027640671274,524.9261796643633,1.8226864640883977
IGARAPÉ-AÇU,PA,1837,483.2726728361459,485.7751224823081,477.00489929232447,470.0356015242243,490.82199237887863,481.38205770277625,0.8167183863460047
IGARAPÉ-MIRI,PA,1641,474.49305301645336,475.9859841560024,468.89287020109685,464.70420475319924,473.18708104814135,471.45263863497865,0.8325011887779363
IGARASSU,PE,3449,494.7692954479559,499.00075384169327,496.44021455494345,497.5877645694404,493.8706871556973,496.33374311394607,1.2158686189157104
