MUNICIPIO,UF,QTD_PARTICIPANTES,NOTA_CN_MEDIA,NOTA_CH_MEDIA,NOTA_LC_MEDIA,NOTA_MT_MEDIA,NOTA_REDACAO_MEDIA,MEDIA_GERAL,RENDA_FAMILIAR_SM_MEDIA
BARRO,CE,1076,463.128531598513,507.5316914498141,499.5175650557621,463.09581784386614,517.8996282527881,490.2346468401487,0.8305709023941068
BARROQUINHA,CE,633,457.0107424960505,502.7993680884676,493.16524486571876,451.5306477093207,513.4281200631912,483.58682464454967,0.6997282608695652
BARUERI,SP,7575,481.59692409240927,549.1618349834984,540.1199735973597,504.9615709570957,553.5903630363036,525.8861333333333,2.1126969833408373
BARÃO DE COCAIS,MG,1289,484.39612102404965,540.744375484872,525.7356865787433,503.9620636152056,535.1124903025601,517.9901474010861,2.023664638269101
BARÃO DE GRAJAÚ,MA,825,454.4608484848485,495.05721212121216,484.80266666666665,452.36860606060606,491.8787878787879,475.71362424242426,0.8928571428571429
BATAGUASSU,MS,677,455.1602658788774,505.1624815361891,498.3878877400295,464.8460856720827,489.01033973412115,482.51341211225997,1.5481444332998997
BATALHA,AL,1739,453.13927544565837,496.5020126509488,487.88936170212764,454.7473835537665,507.4468085106383,479.94496837262795,0.918756145526057
BATATAIS,SP,1857,489.8992460958535,546.3951534733442,537.6179321486268,508.44598815293483,556.728056004308,527.8172751750135,2.386108617594255
BATURITÉ,CE,2225,457.4464719101124,508.2168539325843,501.5829213483146,456.7484494382023,513.3483146067416,487.46860224719103,0.8314366998577525
BAURU,SP,8101,497.9656955931367,556.9216146154796,545.9331934329095,518.7967411430689,561.1712134304407,536.1576916430071,2.4306962025316454
BAYEUX,PB,4185,464.39402628434885,517.9268339307049,507.29500597371566,465.676798088411,521.4059737156512,495.33972759856636,1.2863288718929253
BEBEDOURO,SP,2291,493.8804888694893,551.3296377127891,537.6856394587517,514.4879965080751,564.7175905718027,532.4202706241815,2.355431001159644
BEBERIBE,CE,2038,465.5872914622179,507.9694798822375,497.2963689892051,460.25726202158984,530.8047105004907,492.3830225711483,0.7816811446090955
BELA CRUZ,CE,869,460.86386651323363,513.0498273878021,497.81311852704255,470.5754890678941,520.3084004602991,492.5221403912543,0.7836651053864169
BELA VISTA,MS,594,456.4983164983165,513.2636363636364,505.5030303030303,464.05505050505053,497.1043771043771,487.28488215488215,1.3911764705882352
BELA VISTA DO PARAÍSO,PR,337,471.82314540059343,530.3887240356083,519.8842729970327,481.053412462908,526.3204747774481,505.8940059347181,2.016490765171504
BELFORD ROXO,RJ,5985,463.58426065162905,531.6452130325815,519.5388638262323,472.15475355054303,538.2912280701754,505.0428638262323,1.543251246882793
BELO HORIZONTE,MG,99319,502.69380179019123,564.4294435103052,545.6896052114903,526.9717335051703,574.8231254845498,542.9215419003413,2.201173864330821
BELO JARDIM,PE,2257,472.3466105449712,528.3003544528134,519.4968099246788,487.4221976074435,537.7244129375277,509.05807709348693,1.2872045790251108
BELÉM,PA,87728,477.9425930147729,538.732675998541,516.2609018785337,475.31842741200074,547.9844063468904,511.2478009301478,1.4732338929621365
BELÉM DO SÃO FRANCISCO,PE,1205,450.42190871369297,496.35145228215765,489.73659751037343,446.2021576763485,502.27385892116183,476.99719502074686,0.9151311126860383
BENEVIDES,PA,2792,465.7542621776504,521.3572349570201,503.8619627507164,456.53957736389685,522.4179799426934,493.98620343839536,1.1458333333333333
BENJAMIN CONSTANT,AM,844,433.7603080568721,465.4175355450237,458.27571090047394,429.288625592417,444.9526066350711,446.33895734597155,0.6341829085457271
BENTO GONÇALVES,RS,2101,502.17915278438835,558.6509757258448,543.3128510233222,531.4573536411232,576.8110423607806,542.4822751070917,2.649025341130604
BEQUIMÃO,MA,534,449.3520599250936,493.4531835205992,481.4116104868914,440.8378277153558,504.0074906367041,473.8124344569289,0.8127009646302251
BERTIOGA,SP,1261,472.5471054718478,532.5871530531324,528.5509912767645,484.3518636003172,520.6978588421888,507.74699444885016,2.0022062879205738
BERURI,AM,233,434.7261802575107,482.69914163090124,475.23948497854076,443.74420600858366,467.725321888412,460.8268669527896,0.8971088435374149
BETIM,MG,13084,480.96335218587586,544.4582849281566,529.4940690920208,498.9128477529808,539.5498318557017,518.6756771629471,1.929200892128597
BEZERROS,PE,2819,470.68148279531755,530.9459382759844,519.6010996807379,483.721426037602,542.7243703440937,509.53486342674717,1.0854978354978355
BIGUAÇU,SC,1565,487.28408945686897,546.6497763578275,531.8442172523961,508.3232587859425,556.8306709265175,526.1864025559105,2.535427135678392
BIRIGUI,SP,3021,484.98275405494866,543.5526646805694,537.7916583912612,510.7081761006289,551.7305527970871,525.753161204899,2.2370360262008733
BLUMENAU,SC,5316,501.01036493604215,559.3672498118887,544.2310007524454,527.427445447705,567.8525206922499,539.9777163280662,2.853316138540899
BOA ESPERANÇA,MG,2488,477.129461414791,531.093770096463,520.0379019292604,501.1970257234727,534.9091639871383,512.8734646302252,1.6090245639017444
BOA VIAGEM,CE,1998,452.26956956956957,498.36546546546543,497.12732732732735,459.2796296296296,502.28228228228227,481.8648548548548,0.7640953357252691
BOA VISTA,RR,13294,468.8106815104559,523.3616142620731,510.30105310666465,470.5554611102753,523.1573642244622,499.23723484278617,1.5942272531727253
BOA VISTA DO RAMOS,AM,333,440.9123123123123,484.8408408408408,469.69339339339336,431.2675675675676,488.64864864864865,463.0725525525525,0.7929447852760736
BOCA DA MATA,AL,1239,456.6806295399516,504.8265536723164,495.06053268765135,459.5487489911219,521.727199354318,487.56873284907186,0.9971337579617834
BOCA DO ACRE,AM,627,451.77639553429026,499.7097288676236,492.35741626794254,453.8775119617225,514.0988835725677,482.3639872408294,1.260231923601637
BOCAIÚVA,MG,2578,468.4805663304887,527.0906516679596,516.0622575640031,478.39685802948026,519.8824670287045,501.9825601241272,1.3035258455647734
BODOQUENA,MS,231,458.25670995671,508.47272727272724,493.38528138528136,464.0372294372295,476.53679653679654,480.1377489177489,1.257236842105263
BOITUVA,SP,1205,484.9539419087137,549.1585062240664,541.1602489626556,514.5151037344398,544.2655601659751,526.8106721991702,2.318890814558059
BOM CONSELHO,PE,1564,460.47493606138113,512.4409846547314,503.1289641943734,460.3117007672634,519.7953964194373,491.23039641943734,0.9049972542559034
BOM DESPACHO,MG,1626,491.78265682656826,547.4542435424354,537.2818573185732,519.9886223862238,558.8929889298893,531.0800738007381,2.239305485656769
BOM JARDIM,PE,2059,465.17212238950947,512.0434191355026,500.9530840213696,468.21617289946573,520.4837299660029,493.3737056823701,0.930419833514296
BOM JESUS,PI,3406,448.91937756899586,488.9797709923664,472.36902524955957,440.1643276570757,481.4034057545508,466.3671814445097,0.9511633264224832
BOM JESUS DA LAPA,BA,1977,457.4170966110268,515.3110268082954,498.3817400101163,465.4776428932727,514.1021750126454,490.1379362670714,1.1481411229135052
BOM JESUS DE GOIÁS,GO,416,471.15937499999995,522.3870192307693,514.0439903846153,484.39903846153845,525.3365384615385,503.46519230769235,2.348339160839161
BOM JESUS DO ITABAPOANA,RJ,1507,490.6860650298607,546.1172528201726,529.2869940278699,497.3887856668879,556.35700066357,523.9672196416722,1.7445039458850056
BOM SUCESSO,MG,1011,476.7120672601385,528.5509396636993,517.3461918892186,490.64075173095944,530.1681503461919,508.68362017804156,1.506896551724138
BONFIM,RR,87,452.32758620689657,502.25747126436784,490.5103448275862,446.97241379310344,507.35632183908046,479.88482758620694,1.3613861386138615
BONITO,PE,2227,461.98064660978895,513.8559497081275,505.42303547373155,466.46452626852266,512.0588235294117,491.9565963179164,1.0991833957128274
BOQUEIRÃO,PB,1110,463.08855855855853,514.5362162162162,504.8154054054054,467.7226126126126,527.3333333333334,495.4992252252252,0.9243630573248408
BOQUIM,SE,1615,455.28439628482977,504.88414860681115,491.9260681114551,453.9328173374613,535.0588235294117,488.2172507739939,0.949349945828819
BOQUIRA,BA,479,453.37620041753655,503.1323590814196,489.01315240083505,448.26471816283924,517.4530271398747,482.247891440501,0.8671717171717171
BORBA,AM,313,444.6821086261981,494.39169329073485,487.26932907348237,440.3182108626198,498.08306709265173,472.9488817891373,1.099537037037037
BOTUCATU,SP,3059,515.8200392285061,566.9099705786205,551.9434782608696,533.9228506047727,590.137299771167,551.7467276887871,2.6644002290294875
BRAGANÇA,PA,6606,462.29326369966697,509.39753254617017,489.94515591886164,449.4400544959128,516.3333333333334,485.481867998789,0.992862718858035
BRAGANÇA PAULISTA,SP,5256,489.0173135464231,549.3633751902587,539.2440829528158,515.386891171994,548.003805175038,528.2030936073058,2.1882439434252907
BRASILÂNDIA DE MINAS,MG,758,460.16820580474933,510.98245382585753,501.6331134564644,463.545382585752,493.1662269129288,485.8990765171504,1.2419786096256684
BRASILÉIA,AC,638,458.7783699059561,512.1810344827586,502.9647335423198,457.9932601880878,499.8119122257053,486.34586206896546,1.3522222222222222
BRASNORTE,MT,203,443.22266009852217,496.2103448275862,494.7610837438424,458.964039408867,486.79802955665025,475.99123152709365,1.9969135802469136
BRASÍLIA,DF,105800,484.7502173913044,546.7065812854443,532.4934555765595,497.76597731568995,553.9012759924385,523.1235015122874,2.0060901048031914
BRASÍLIA DE MINAS,MG,1807,456.52966242390704,516.1210293303818,506.0342556723852,465.69524073049257,508.24294410625345,490.52462645268395,1.0656020220588236
BRAÇO DO NORTE,SC,992,480.5114919354839,529.039314516129,518.4727822580645,500.40645161290325,533.2772177419355,512.3414516129033,2.6428877463581832
BREJETUBA,ES,357,468.52100840336135,519.9103641456583,503.20196078431377,477.76974789915965,521.4005602240896,498.16072829131656,1.3800475059382422
BREJINHO DE NAZARÉ,TO,239,442.2820083682008,485.94644351464433,478.1276150627615,433.25774058577406,455.4811715481172,459.0189958158996,0.8228155339805825
BREJO,MA,830,447.7966265060241,493.8850602409638,481.4243373493976,444.4131325301205,485.10843373493975,470.5255180722891,0.8260082730093071
BREJO DA MADRE DE DEUS,PE,1067,453.53776944704776,507.9249297094658,499.4253983130272,462.7089034676664,516.3373945641987,487.9868791002812,0.9398704902867715
BREJO SANTO,CE,2781,464.54437252786767,509.06364617044227,498.7175116864437,468.42340884573895,521.9697950377562,492.54374685364974,1.0094564303726534
BREJÕES,BA,407,454.5120393120393,501.3248157248158,486.6700245700246,442.0095823095823,515.1351351351351,479.9303194103194,0.7955465587044535
BREU BRANCO,PA,884,451.2410633484163,500.25,487.54049773755656,449.85588235294114,485.6334841628959,474.9041855203619,1.0639717425431712
BREVES,PA,5436,447.62459529065484,504.5284216335541,485.4708241353936,446.57945180279614,501.3428991905813,477.10923841059594,0.9607801418439716
BROTAS DE MACAÚBAS,BA,369,453.9837398373984,505.3211382113821,497.98021680216806,458.99647696476967,515.5013550135501,486.3565853658537,0.9911444141689373
BRUMADINHO,MG,1973,483.5758743030917,539.8189559047137,526.5216421692853,503.4638114546376,535.3218449062341,517.7404257475926,1.9901512136888182
BRUMADO,BA,2917,472.63620157696266,529.143914981145,512.9334933150498,490.0911552965375,533.0733630442235,507.5756256427838,1.2986562315416421
BRUSQUE,SC,2119,486.8529023124115,547.5879188296367,531.3365266635205,505.7115620575743,549.5625294950448,524.2102878716375,2.7157224270868254
BUERAREMA,BA,520,464.81115384615384,529.5946153846154,505.44038461538463,461.9590384615385,543.0769230769231,500.97642307692314,1.1461708394698085
BUJARU,PA,790,448.9003797468354,496.6389873417721,482.9583544303797,447.2407594936709,487.54430379746833,472.6565569620253,0.8990963855421686
BURITI BRAVO,MA,426,451.7638497652582,490.4636150234742,482.71760563380286,446.7847417840375,495.49295774647885,473.44455399061036,0.8414376321353065
BURITI DOS LOPES,PI,1171,450.22980358667803,497.56302305721607,482.9039282664389,441.3992314261315,495.62766865926557,473.54473099914605,0.6717406876790831
BURITICUPU,MA,1801,447.66640755136035,497.82676290949473,487.2585785674625,447.53337034980564,471.3070516379789,470.31843420322036,0.9622467771639043
BURITIS,RO,1507,454.8816191108162,506.8384207033842,502.4042468480424,462.31884538818844,488.3742534837425,482.9634771068348,1.368427704752275
BUTIÁ,RS,683,467.22108345534406,536.7945827232796,526.9273792093704,491.20819912152274,537.3352855051245,511.89730600292825,1.8575819672131149
CAAPIRANGA,AM,251,436.5075697211155,481.9067729083666,473.8422310756972,429.16932270916334,465.4183266932271,457.3688446215139,0.7965299684542587
CAAPORÃ,PB,870,454.0625287356322,499.25149425287356,491.66436781609195,452.97954022988506,511.7011494252874,481.931816091954,1.1385456273764258
CAARAPÓ,MS,724,457.30386740331494,508.16878453038674,499.5661602209945,468.4131215469613,492.65193370165747,485.22077348066296,1.612
CABEDELO,PB,2506,470.7528332003193,527.514485235435,513.0283719074222,474.38499600957704,532.3048683160415,503.597110933759,1.4878322126160743
CABO DE SANTO AGOSTINHO,PE,6935,467.7836193222783,521.9714059120404,513.1116077865897,469.04428262436915,511.3134823359769,496.6448795962509,1.3380572372041828
CABO FRIO,RJ,4898,489.24258881175996,555.6483666802777,539.6571661902817,505.9496733360555,573.8628011433238,532.8721192323397,2.044959951639716
CABREÚVA,SP,884,471.7052036199095,538.2630090497737,532.1033936651584,490.627036199095,528.2748868778281,512.1947058823529,2.3359183673469386
CABROBÓ,PE,1718,446.64109429569265,490.226717112922,489.30535506402794,449.9013969732247,489.82537834691504,473.17998835855644,0.8386889460154242
CACHOEIRA,BA,1560,457.08730769230766,519.869358974359,497.44429487179485,458.51371794871795,518.1858974358975,490.2201153846154,1.0852638352638353
CACHOEIRA DO SUL,RS,3151,475.17073944779435,535.1443986036179,524.9084417645192,499.1602983179943,524.9952396064741,511.87582354808,1.8566176470588236
CACHOEIRA PAULISTA,SP,567,494.5019400352733,553.6328042328042,541.5135802469136,510.994885361552,573.1922398589065,534.7670899470899,2.3034274193548385
CACHOEIRAS DE MACACU,RJ,1307,479.6811017597551,542.8320581484315,526.3494261667942,490.10803366488136,561.8898240244836,520.1720887528692,1.670385085574572
CACHOEIRINHA,RS,4277,479.38784194528876,548.0285948094458,533.6174655132102,503.00790273556225,541.5842880523732,521.125218611176,2.1709131191644246
CACHOEIRO DE ITAPEMIRIM,ES,5855,487.511050384287,542.147634500427,526.2642186165671,500.14526046114435,562.93219470538,523.800071733561,1.858086575487983
CACIMBA DE DENTRO,PB,574,457.3783972125436,510.44459930313593,505.23222996515676,458.47020905923347,538.5714285714286,494.01937282229966,0.889739663093415
CACOAL,RO,5237,467.90929921710904,522.7379224746993,511.44811915218634,479.1435363757877,502.2537712430781,496.6985296925721,1.7264204952053814
CACULÉ,BA,2077,467.3198844487241,519.4318247472315,503.4020702936928,475.40086663456907,535.7178623013963,500.2545016851227,0.9768604651162791
CAETITÉ,BA,2773,468.35856473133794,521.1406779661017,507.0128020194735,480.4778218535882,550.2668589974757,505.4513451135955,1.1541495739981067
CAETÉ,MG,1577,479.1211794546607,539.2239061509194,526.8052631578947,503.128027901078,534.1027266962587,516.4762206721623,1.9903209373408048
CAETÉS,PE,1086,456.83738489871087,506.1503683241253,496.8025782688766,466.38701657458563,505.451197053407,486.3257090239411,0.8002503576537912
CAFELÂNDIA,PR,546,477.4179487179487,527.318315018315,512.3238095238095,490.00586080586083,526.1538461538462,506.64395604395605,2.438679245283019
CAICÓ,RN,5360,476.5656902985075,533.0287500000001,515.7069962686567,487.68093283582084,555.125,513.621473880597,1.4445675427872862
CAIEIRAS,SP,3411,473.8626209322779,543.0102902374671,531.9471709176195,491.7132512459689,530.2606273819994,514.1587921430665,2.1026821060965952
CAJAMAR,SP,1786,470.67810750279955,541.9897536394177,531.2992721164613,487.2022956326988,538.9249720044793,514.0188801791713,2.2002772643253237
CAJATI,SP,521,477.5915547024952,537.0758157389636,531.3666026871401,499.62629558541266,526.8714011516315,514.5063339731287,1.917140825035562
CAJAZEIRAS,PB,4944,470.69702669902915,522.5315938511327,508.5885720064725,479.8928398058253,543.5687702265373,505.05576051779934,1.1873405612244898
CAJURU,SP,586,470.97303754266215,531.9013651877133,525.2218430034129,491.94931740614334,534.3532423208192,510.87976109215015,2.130482456140351
CALDAS NOVAS,GO,2278,469.9202809482001,528.3768656716418,518.3702809482002,480.2442054433714,521.1194029850747,503.60620719929756,1.8970323741007193
CAMACAN,BA,1697,453.8486152032999,509.41932822628166,495.34696523276375,460.00129640542133,506.76487919858573,485.07621685327047,1.0603594080338266
CAMAMU,BA,888,450.3695945945946,498.0837837837838,488.6912162162162,443.59222972972975,493.89639639639637,474.9266441441441,1.009306260575296
CAMANDUCAIA,MG,607,475.5650741350906,541.3082372322899,528.1457990115322,501.25222405271825,527.3476112026359,514.7237891268534,2.095859872611465
CAMAPUÃ,MS,304,457.8253289473684,507.72532894736844,498.8365131578947,465.1868421052631,481.4605263157895,482.20690789473684,1.6433823529411764
CAMAQUÃ,RS,3071,470.0727450341908,530.0817648974275,519.3223705633344,491.65998046239014,527.3620970367958,507.6997915988277,1.696950371057514
CAMARAGIBE,PE,8190,472.7954700854701,528.2480097680098,517.0323931623932,474.81916971916974,532.5010989010989,505.07922832722835,1.3417866786678667
CAMAÇARI,BA,8646,465.323502197548,526.2578764746703,511.972808235022,469.4805921813556,517.7160536664353,498.15016655100624,1.35289566755084
CAMBORIÚ,SC,1302,469.4059907834101,536.6443932411674,524.9702764976959,486.8100614439324,521.1482334869431,507.7957910906298,2.37625
CAMBUÍ,MG,1284,484.8428348909657,543.7404205607477,531.6259345794392,506.348676012461,546.7445482866044,522.6604828660436,1.8802147239263804
CAMBÉ,PR,2746,470.68601602330665,537.0285870356882,520.3478514202476,488.5142753095411,522.9278951201748,507.90092498179166,2.1883751651254952
CAMETÁ,PA,7093,454.9572677287466,504.42620893838995,483.0635274214014,448.3673621880728,503.1096856055266,478.7848103764275,0.8250754949110838
CAMOCIM,CE,2878,466.15653231410704,516.8187977762335,504.22619874913136,465.79999999999995,521.578874218207,494.91608061153573,0.9208546734955185
CAMPINA GRANDE,PB,27425,479.922614402917,538.91619325433,524.2418669097539,490.12501731996355,562.5095715587967,519.1430526891522,1.4849663037843441
CAMPINA GRANDE DO SUL,PR,1253,471.738946528332,533.1613727055068,521.8319233838787,483.89648842777336,521.8515562649641,506.496057462091,1.9801837270341207
CAMPINAS,SP,22577,501.6324755281924,562.5227178101608,548.9414891261018,525.5854055011737,567.0702927758338,541.1504761482926,2.500157414209256
