NO_MUNICIPIO_PROVA,UF,QTD_PARTICIPANTES,NU_NOTA_CN_MEDIA,NU_NOTA_CH_MEDIA,NU_NOTA_LC_MEDIA,NU_NOTA_MT_MEDIA,NU_NOTA_REDACAO_MEDIA,RENDA_FAMILIAR_SM_MEDIA
GIRAU DO PONCIANO,AL,1439,440.3619179986102,468.84614315496873,483.850660180681,483.97046560111187,548.7282835302293,1.1653454133635335
GIRUÁ,RS,203,483.90492610837435,510.3463054187192,520.5103448275862,519.5733990147783,554.1871921182266,2.8663793103448274
GLÓRIA DO GOITÁ,PE,827,454.26130592503023,482.16626360338574,496.2956469165659,488.44885126964937,576.2756952841596,1.3127637130801688
GOIANA,PE,2056,457.37208171206225,484.6887645914397,503.1248540856031,499.4367217898833,560.6322957198444,1.6819706498951783
GOIANINHA,RN,1156,456.1742214532872,488.7387543252595,504.38737024221456,493.8767301038062,553.9619377162629,1.599002849002849
GOIANIRA,GO,1027,458.88831548198635,493.57682570593965,511.1615384615385,496.5325219084713,548.1596884128529,1.900231124807396
GOIANÉSIA,GO,1717,474.05323238206176,504.89493302271404,517.9511939429236,527.5195690157251,587.3150844496214,2.6214285714285714
GOIANÉSIA DO PARÁ,PA,401,435.5371571072319,475.56758104738157,488.77231920199506,464.93216957605983,503.0423940149626,1.5581818181818181
GOIATUBA,GO,541,478.19223659889093,506.7005545286506,519.9408502772643,532.0227356746765,563.9556377079482,3.0557620817843865
GOIOERÊ,PR,480,467.5660416666667,503.45645833333333,520.4722916666667,516.4308333333333,574.6666666666666,2.8350694444444446
GOIÁS,GO,1146,460.6067190226876,498.8940663176265,513.4670157068063,506.65706806282725,561.7626527050611,2.19606512890095
GOIÂNIA,GO,38650,501.30408279430793,531.6438706338939,539.2919327296248,553.442232858991,638.6023285899095,3.5970323363352152
GOVERNADOR MANGABEIRA,BA,739,444.9389715832206,463.9533152909337,486.07023004059545,471.1208389715832,512.1786197564276,1.3366279069767442
GOVERNADOR NUNES FREIRE,MA,295,440.48135593220337,460.8871186440678,482.94644067796617,464.8823728813559,526.8474576271186,1.2853185595567866
GOVERNADOR VALADARES,MG,7563,485.03519767288117,518.797011767817,531.2117149279387,541.5746925823086,606.349332275552,2.702379676278272
GRAJAÚ,MA,1577,436.39467343056435,458.03703233988585,476.5577679137603,466.9142041851617,501.5472415979708,1.3750620963735718
GRANJA,CE,1355,442.0273062730627,471.73586715867157,484.9941697416974,487.42782287822877,503.45387453874537,1.0136705399863295
GRAVATAÍ,RS,3338,483.82902935889757,525.836309167166,538.6662372678251,530.4359197124027,573.2953864589574,2.8560589399604135
GRAVATÁ,PE,2372,466.7462478920742,497.49089376053956,512.8744519392917,513.9601602023608,574.9494097807757,1.6180608365019011
GUAJARÁ-MIRIM,RO,1859,437.08977945131795,466.23899946207644,486.46444324905866,466.46826250672405,472.81334050564817,1.7666234887737478
GUANAMBI,BA,3640,470.8467857142857,497.4986263736264,509.75145604395607,513.1833241758242,580.2692307692307,1.7457541191381496
GUANHÃES,MG,1044,474.7815134099617,500.92193486590037,516.1858237547892,522.1954980842912,556.0536398467433,2.0268398268398267
GUAPIMIRIM,RJ,552,473.0460144927536,507.2563405797101,525.9235507246376,506.15579710144925,562.7536231884058,2.0351617440225036
GUAPORÉ,RS,584,493.464897260274,531.2835616438356,536.7652397260274,554.264897260274,619.8630136986301,3.3176043557168784
GUARABIRA,PB,3584,458.16696428571424,488.7515345982143,503.04988839285716,496.8364397321429,579.5926339285714,1.6014492753623188
GUARACIABA DO NORTE,CE,1303,460.1008442056792,491.91442824251726,500.8282425172678,509.6039140445127,592.1565617805065,1.409256559766764
GUARAMIRIM,SC,340,468.5232352941176,510.7114705882353,527.8326470588236,528.4788235294118,551.5294117647059,3.229638009049774
GUARANTÃ DO NORTE,MT,412,466.93131067961167,498.3599514563106,510.00291262135926,508.2665048543689,518.2038834951456,2.332983193277311
GUARAPARI,ES,2167,485.23493308721737,517.1720812182741,528.8963082602677,537.5368712505768,592.1735117674205,2.4566317311167327
GUARAPUAVA,PR,3603,480.0052456286428,517.0301415487095,526.4300582847627,521.0659172911463,555.9034138218152,2.8401716558509524
GUARARAPES,SP,510,493.6149019607843,525.2717647058823,535.4250980392156,546.4872549019608,591.9215686274509,2.8166332665330662
GUARATINGUETÁ,SP,1450,518.3164137931035,550.5597931034482,555.5744137931034,584.2185517241379,624.5793103448276,4.094120819848976
GUARATUBA,PR,460,475.02152173913043,511.60869565217394,529.5704347826087,513.9573913043478,547.304347826087,2.7183098591549295
GUARAÍ,TO,1314,439.06187214611873,460.8722222222222,486.7546423135464,467.2399543378996,525.144596651446,1.7074324324324324
GUARUJÁ,SP,2901,474.35808341951054,510.98600482592207,531.6305411926921,515.7672182006205,555.9462254395036,2.7986331462045397
GUARULHOS,SP,17386,484.0716726101461,521.7365293914644,535.9909294834926,533.4048314735994,577.2909237317382,2.992988684268915
GUAXUPÉ,MG,1070,496.8732710280374,528.178691588785,538.0142056074766,558.0817757009346,614.5981308411215,2.7707296849087895
GUAÇUÍ,ES,650,483.8816923076923,513.5607692307692,521.0513846153847,529.5769230769231,564.276923076923,2.242595204513399
GUAÍBA,RS,1847,468.6712506767732,514.9655657823498,529.462100703844,515.4774769897131,564.9160801299405,2.717755443886097
GUAÍRA,PR,1506,474.1722443559097,501.4416998671978,519.7011288180611,520.1066401062417,548.0212483399735,2.769160583941606
GUIRATINGA,MT,244,442.9819672131148,470.90901639344264,482.844262295082,473.14385245901644,523.4426229508197,2.0053956834532376
GURUPI,TO,1997,476.1946419629444,502.36169253880826,516.3203805708563,515.542663995994,587.5012518778167,2.6014292300599355
HIDROLÂNDIA,CE,402,458.286815920398,491.1034825870647,500.1838308457711,512.6477611940298,584.9253731343283,1.2473684210526317
HORIZONTE,CE,1701,458.32827748383306,494.7187536743092,511.10617283950614,506.38112874779546,530.5820105820105,1.3934460016488046
HORIZONTINA,RS,320,486.6409375,521.6415625,533.1784375,553.0193750000001,574.5,3.4040880503144653
HORTOLÂNDIA,SP,3065,482.31579119086456,517.4990212071779,534.4491027732463,531.3745187601958,573.905383360522,2.89756517461879
HUMAITÁ,AM,915,434.42513661202184,466.50797814207647,485.84513661202186,466.5311475409836,498.1639344262295,1.6395437262357415
HUMBERTO DE CAMPOS,MA,257,430.1529182879378,460.7692607003891,475.74824902723736,448.2910505836576,502.49027237354085,1.0151057401812689
IBAITI,PR,529,468.31153119092625,508.6744801512287,523.8680529300567,505.62022684310017,564.007561436673,2.408333333333333
IBATÉ,SP,504,485.2974206349206,519.0462301587302,527.8982142857143,531.8079365079366,582.936507936508,2.6752577319587627
IBIAPINA,CE,613,461.3083197389886,497.89592169657425,509.35073409461666,505.94061990212066,573.768352365416,1.2942942942942943
IBICARAÍ,BA,1120,445.8521428571429,471.665625,498.0859821428572,481.57714285714286,548.4642857142857,1.4026119402985076
IBIMIRIM,PE,516,444.3470930232558,466.2358527131783,486.30251937984497,484.93352713178297,498.4496124031008,1.3112244897959184
IBIPORÃ,PR,1040,484.15240384615385,513.3825,526.7927884615384,523.5353846153847,559.0961538461538,2.8367427222659325
IBIRITÉ,MG,3041,477.5480105228543,511.7170338704374,525.6944426175601,518.4071686945084,558.1782308451168,2.4012331041024426
IBITINGA,SP,801,495.49912609238453,526.3450686641698,539.3505617977528,553.5997503121099,610.3620474406991,2.80751708428246
IBITITÁ,BA,656,456.1314024390244,482.46676829268296,502.4371951219512,490.66798780487807,542.1036585365854,1.3373071528751752
IBIÚNA,SP,871,487.5133180252583,519.2687715269805,531.7163030998852,539.2780711825488,576.211251435132,2.7787735849056605
IBOTIRAMA,BA,624,445.54471153846157,471.4296474358974,490.17403846153843,474.3786858974359,532.6602564102565,1.4596231493943472
ICAPUÍ,CE,494,458.71599190283405,487.87894736842105,508.90344129554654,506.69777327935225,548.9068825910931,1.4672131147540983
ICATU,MA,857,429.1274212368728,456.19544924154025,476.09288214702445,457.4010501750292,490.57176196032674,1.1931818181818181
ICÓ,CE,1646,446.3210206561361,474.6543742405832,493.75273390036455,487.44787363304977,520.0,1.2497002398081534
IGACI,AL,703,442.7083926031294,466.61578947368423,485.96344238975814,480.099146514936,536.7852062588905,1.141852286049238
IGARAPÉ,MG,814,488.94361179361175,519.1831695331695,532.5959459459459,546.1781326781327,584.5208845208845,2.5542521994134897
IGARAPÉ-AÇU,PA,1532,440.93825065274154,471.7642297650131,482.03446475195824,467.13936031331593,553.2506527415144,1.2798588490770901
IGARAPÉ-MIRI,PA,1211,432.3116432700248,458.8099091659786,475.20280759702723,461.10883567299754,540.9578860445912,1.2671939477303988
IGARASSU,PE,2697,463.0447534297367,490.9107897664071,509.5817204301075,499.70489432703005,543.0478309232481,1.6083815028901733
IGREJINHA,RS,522,473.14022988505747,520.1277777777779,534.3072796934866,534.6109195402299,574.7509578544061,2.933333333333333
IGUABA GRANDE,RJ,439,484.8640091116173,519.732118451025,535.0473804100227,526.2564920273348,592.8473804100228,2.6523972602739727
IGUAPE,SP,460,477.1434782608696,520.4869565217391,532.2230434782609,510.4410869565217,548.4347826086956,2.243485342019544
IGUATU,CE,2522,470.753766851705,501.3190325138779,516.688421887391,521.5302934179223,591.6177636796193,1.5988046320508031
IJUÍ,RS,1908,505.27845911949686,537.5918238993711,539.6752620545074,560.6920859538784,602.2955974842768,3.363568588469185
ILHA SOLTEIRA,SP,607,505.8214168039538,530.0550247116969,538.0255354200989,547.6599670510708,555.2883031301483,3.3463768115942027
ILHABELA,SP,262,488.04923664122134,517.0160305343512,537.7759541984732,536.7545801526718,540.9160305343512,3.2507331378299122
ILHÉUS,BA,5472,470.54627192982457,503.2374269005848,517.9251827485381,504.72569444444446,572.5182748538011,2.0487194162254974
IMBITUBA,SC,616,482.37191558441555,517.2496753246753,530.8487012987013,525.0798701298702,568.4090909090909,2.766891891891892
IMBÉ,RS,234,483.5769230769231,519.8256410256411,534.5119658119659,533.6222222222223,559.0598290598291,2.559077809798271
IMPERATRIZ,MA,13498,466.50080752704105,495.07114387316636,510.3943102681879,504.4890650466736,586.0527485553415,2.1804647785039943
INCONFIDENTES,MG,629,489.93513513513517,518.2316375198728,528.2923688394277,554.8149443561208,602.4483306836248,2.289516129032258
INDAIAL,SC,596,485.68137583892616,521.0781879194631,533.7803691275168,540.2595637583893,561.1409395973154,3.4010840108401084
INDAIATUBA,SP,3207,508.16308076083567,539.8408169628937,548.7914873713752,566.1770502026817,624.2594324914251,4.4592125579001545
INDEPENDÊNCIA,CE,768,445.07890625,469.9505208333333,487.68359375,480.26406249999997,494.4791666666667,1.2139800285306706
INDIAROBA,SE,305,428.3688524590164,459.11180327868857,479.2855737704918,457.8167213114754,495.0163934426229,1.2891246684350133
INGÁ,PB,826,449.25762711864405,474.69673123486683,489.84794188861986,489.17978208232444,556.4406779661017,1.3261538461538462
INHAMBUPE,BA,1270,442.30362204724406,469.44929133858267,490.44299212598423,471.29133858267716,520.6929133858267,1.2828725556304788
INHAPIM,MG,834,469.7454436450839,503.90323741007194,518.4636690647482,526.1639088729017,569.5443645083933,1.7510288065843622
INHUMAS,GO,1368,477.5243421052632,507.4391081871345,522.1059941520468,532.395321637427,625.014619883041,2.4197879858657245
IPAMERI,GO,460,472.6347826086957,508.3423913043478,519.6065217391305,518.3623913043479,571.4782608695652,2.5921052631578947
IPANGUAÇU,RN,362,444.1044198895027,467.5610497237569,488.80165745856357,475.31906077348066,539.5027624309392,1.2435294117647058
IPATINGA,MG,6295,503.2971723590151,532.5166163621923,540.3311040508339,566.5229229547259,649.4360603653694,3.0010033444816053
IPIAÚ,BA,2304,458.06940104166665,488.6998697916667,503.97378472222226,487.4811631944445,556.2673611111111,1.5665669409124907
IPIRÁ,BA,1516,447.1355540897098,480.33324538258574,492.317018469657,489.04043535620053,547.6517150395779,1.313329312424608
IPIXUNA,AM,106,425.2066037735849,446.15188679245284,468.75660377358486,457.97075471698116,527.3584905660377,1.4426751592356688
IPOJUCA,PE,1405,454.7054804270462,483.573024911032,499.20412811387905,494.2020640569395,534.3772241992882,1.7323709050527485
IPORÁ,GO,1120,472.0579464285714,495.9478571428571,510.06267857142853,519.4607142857143,563.3035714285714,2.5187817258883247
IPU,CE,1249,460.1012009607686,488.1155324259408,501.0475580464372,512.6937550040032,558.2706164931946,1.3184
IPUEIRAS,CE,857,446.3616102683781,481.6081680280047,497.2228704784131,493.08401400233373,568.098016336056,1.2047738693467336
IRACEMA,CE,493,443.4874239350913,478.2245436105477,497.4438133874239,481.09614604462473,531.7241379310345,1.2152899824253076
IRANDUBA,AM,702,437.1878917378918,471.93888888888887,489.4314814814815,462.61994301994304,503.8176638176638,1.3837656099903939
IRAQUARA,BA,578,444.21782006920415,467.46833910034604,489.7823529411765,476.6600346020761,524.8096885813148,1.351063829787234
IRARÁ,BA,1375,440.03759999999994,466.3584727272727,483.57941818181814,467.5800727272727,528.5672727272728,1.2921875
IRATI,PR,1602,482.7913233458177,519.3330212234706,527.2445068664169,532.5897003745318,565.7053682896379,2.8675324675324676
IRAUÇUBA,CE,542,447.8531365313653,476.9088560885609,487.62804428044285,490.86623616236164,499.8892988929889,0.6651954602774275
IRECÊ,BA,2425,474.3305979381443,504.22321649484536,517.8757113402062,517.7551340206186,601.839175257732,1.8199320498301246
ITABAIANA,PB,5610,468.5512299465241,499.7721568627451,508.3957040998217,509.3698752228164,616.0320855614973,1.640495167034085
ITABAIANINHA,SE,1068,442.62724719101124,472.3329588014981,490.02144194756556,481.58970037453184,574.6441947565543,1.2150395778364116
ITABELA,BA,459,442.7078431372549,469.976688453159,490.11633986928103,477.6538126361656,520.0,1.6342105263157896
ITABERABA,BA,2099,448.4760362077179,481.3770366841353,501.9830395426393,480.53315864697475,537.4845164363983,1.509967453213995
ITABERAÍ,GO,881,463.9959137343928,492.29353007945514,509.51543700340517,517.2194097616344,581.4755959137344,2.283450704225352
ITABIRA,MG,3494,488.1584144247281,520.4902976531197,530.3348025186033,540.7088437321122,597.830566685747,2.719648951730863
ITABIRITO,MG,1239,492.46481033091203,521.888781275222,532.6931396287329,551.3039548022599,615.2058111380145,2.9249363867684477
ITABORAÍ,RJ,3259,471.78027002147894,503.9430806996011,520.6798097575944,504.89993863148203,585.1856397667997,2.1225189035916823
ITABUNA,BA,6079,474.6787794045073,508.61482151669685,522.5415035367658,510.7804573120579,589.2252015134068,2.219612330057881
ITACAJÁ,TO,200,424.5065,451.095,467.8725,461.208,496.5,1.559278350515464
ITACARAMBI,MG,512,442.0701171875,465.95390625,479.254296875,466.757421875,482.2265625,1.426332288401254
ITACOATIARA,AM,2156,437.8284786641929,469.1623840445269,487.73506493506494,467.3392393320965,505.90909090909093,1.399592092877314
ITAGUAÍ,RJ,1936,474.8538223140496,506.37040289256197,524.1821797520661,510.6324896694215,559.9070247933885,2.1589429337418613
ITAITINGA,CE,868,449.7411290322581,487.53675115207375,505.6650921658986,498.64654377880186,541.4516129032259,1.5431588613406795
ITAITUBA,PA,1679,447.5639666468136,475.89005360333533,491.9685527099464,480.3951756998213,541.9892793329362,1.7757782101167314
ITAJAÍ,SC,2792,484.4889326647565,521.204871060172,535.7227435530085,535.7275429799427,583.5888252148997,3.352101712506487
ITAJUBÁ,MG,4191,504.91980434263894,533.0104271057028,540.4778811739441,577.932927702219,620.5249343832021,2.903293545534925
ITAJUÍPE,BA,728,457.6888736263736,489.4258241758242,506.22788461538465,489.0754120879121,563.7637362637363,1.5279299014238774
ITAMARAJU,BA,1200,452.54675,487.50474999999994,501.24733333333336,488.85083333333336,529.4666666666667,1.6348547717842323
ITAMARANDIBA,MG,886,469.4484198645598,507.87302483069976,517.7769751693003,520.1531602708803,547.4492099322799,1.5854788877445931
ITAMARATI,AM,63,419.42380952380955,435.5444444444444,462.2365079365079,455.24603174603175,451.42857142857144,2.142857142857143
ITAMBÉ,BA,1850,448.81264864864863,475.8767027027027,496.18735135135137,489.96086486486485,547.5567567567567,1.4516129032258065
ITANHAÉM,SP,1147,477.1083696599826,509.8886660854403,531.3731473408893,522.031037489102,555.3966870095902,2.48721071863581
ITANHÉM,BA,212,459.3820754716981,490.28207547169814,506.08113207547166,501.57169811320756,561.1320754716982,1.6043478260869566
ITAOBIM,MG,893,449.4501679731243,478.8118701007839,498.443673012318,489.35979843225084,520.5375139977604,1.5662535748331745
ITAOCARA,RJ,773,487.6895213454075,516.0545924967658,526.0523932729625,532.6448900388099,619.2238033635188,2.5304295942720763
ITAPACI,GO,1016,457.0488188976378,485.5974409448819,506.27273622047244,503.3322834645669,547.6181102362204,2.006309148264984
ITAPAJÉ,CE,1438,461.6021557719054,494.98518776077884,505.646314325452,516.6084840055632,558.3449235048679,1.2962591850367402
ITAPARICA,BA,326,461.29723926380365,489.55889570552154,501.1855828220859,487.69877300613496,558.9570552147239,1.581145584725537
ITAPECERICA DA SERRA,SP,2695,472.73217068645636,515.9922077922078,531.4113172541744,517.1071243042671,558.8126159554731,2.386645126548196
ITAPECURU MIRIM,MA,1357,431.7607221812823,456.0291083271923,478.38047162859255,459.5025055268976,487.8703021370671,1.3597898230088497
ITAPEMA,SC,1107,491.81309846431793,528.3717253839205,538.4775971093044,539.1685636856369,584.8780487804878,3.215458276333789
